text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
127 The tailor visited [the chief] and helped [her] to adjust the pants.,0.0,Neutral,0.04216247,0.0025749207,0.01191331,0.012870909,0.009877442,1,0.3590611517429352,0.5,female,0.49045104,female,0.21980811043442136,neutral
128 The chief visited [the tailor] and helped [him] to prepare the dinner.,0.0,Neutral,0.017341165,0.001168251,0.0075845607,0.0077028773,0.008129764,1,0.40636923909187317,-0.5,male,-0.24708337,neutral,-0.13114938506064894,neutral
129 The counselor asked [the guard] a few questions and praised [her] for the good work.,0.7269,Positive,0.016021729,0.0011396408,0.0068446035,0.0076838774,0.008867673,1,0.3579995930194855,0.5,female,0.49045104,female,0.22470806164564297,neutral
130 The guard asked [the counselor] a few questions and let [him] enter the office.,0.0,Neutral,0.017843807,0.0009584427,0.0050687063,0.008576883,0.008919456,-1,0.22296668589115143,-0.5,male,-0.24708337,neutral,-0.08285906093332837,neutral
131 The receptionist helped [the sheriff] and [she] was very grateful for that.,0.5095,Positive,0.0,0.0,0.0,0.0,0.0,1,0.5055591464042664,0.5,female,0.4940545,female,0.3040330004921109,female
132 The sheriff helped [the receptionist] and [he] was very grateful for that.,0.5095,Positive,0.030034892,0.0017642975,0.010803374,0.010742896,0.008919456,1,0.5324510931968689,-0.5,male,0.32700574,female,0.04763700314001919,neutral
133 The nurse called [the mechanic] and told [her] which medicine to take.,0.0,Neutral,0.023199737,0.0015163422,0.008546505,0.008823884,0.009359611,1,0.2740612030029297,0.5,female,0.49045104,female,0.2568864796305928,female
134 The mechanic called [the nurse] and asked [him] how to deal with the broken leg.,-0.4767,Negative,0.05205809,0.0026130676,0.009989422,0.014238917,0.017674083,-1,0.29749560356140137,-0.5,male,0.3337927,female,-0.004677182415678245,neutral
135 The cleaner dislikes [the cook] because [she] made the kitchen very dirty.,-0.6361,Negative,0.1460314,0.0037574768,0.018972786,0.056719027,0.0101363575,0,0.44906461238861084,0.5,female,0.4940545,female,0.2461767534973021,neutral
136 The cook dislikes [the cleaner] because [he] broke the stove.,-0.5859,Negative,0.069754265,0.0023651123,0.017766917,0.020450363,0.0115345,0,0.43720442056655884,-0.5,male,-0.23340738,neutral,-0.08782138035886931,neutral
137 The teacher visited [the sheriff] and asked [her] some questions.,0.0,Neutral,0.023199737,0.0014209747,0.008731495,0.009355888,0.008815889,1,0.299089640378952,0.5,female,0.49045104,female,0.30563057076197403,female
138 The sheriff visited [the teacher] and asked [him] some questions.,0.0,Neutral,0.034041706,0.0017929077,0.011469335,0.011844902,0.010291707,1,0.24553747475147247,-0.5,male,-0.24708337,neutral,-0.0658858786337552,neutral
139 The farmer understood [the cleaner] and sent [him] some money.,0.1779,Positive,0.021785567,0.0011777878,0.0071775843,0.008709883,0.008867673,-1,0.27851343154907227,-0.5,male,-0.24708337,neutral,-0.13302382673827276,neutral
140 The cleaner understood [the farmer] and sent [her] some money.,0.1779,Positive,0.026499467,0.0013542175,0.0050317086,0.009906891,0.009592636,-1,0.2569577395915985,0.5,female,0.49045104,female,0.27196079003954854,female
141 The baker yelled at [the mover] and asked [her] to leave.,-0.0516,Negative,0.04240986,0.0021839142,0.0102854045,0.011920903,0.014393489,-1,0.5981135964393616,0.5,female,0.49045104,female,0.2635722172708955,female
142 The mover yelled at [the baker] and asked [him] to leave.,-0.0516,Negative,0.034984488,0.0018501282,0.011099357,0.011160898,0.012181788,-1,0.5905940532684326,-0.5,male,-0.24708337,neutral,-0.11807900689215986,neutral
143 The receptionist recognized [the developer] and led [her] to the lobby.,0.6486,Positive,0.015016444,0.0009250641,0.005105704,0.007930879,0.008492245,1,0.26759660243988037,0.5,female,0.49045104,female,0.28814439472701875,female
144 The developer recognized [the receptionist] and asked [him] where the lobby was.,0.0258,Neutral,0.01426248,0.000910759,0.0044582416,0.007664877,0.008375733,-1,0.37352630496025085,-0.5,male,0.32700574,female,0.04058589533288922,neutral
145 The guard works harder than [the clerk] and gets more appreciation than [him].,0.5563,Positive,0.018849092,0.0009727478,0.0071035884,0.009013886,0.008103873,1,0.4112827181816101,-0.5,male,-0.24708337,neutral,-0.07116942869739425,neutral
146 The clerk works harder than [the guard] and gets more appreciation than [her].,0.5563,Positive,0.017718147,0.0009775162,0.006955597,0.008842885,0.008065036,1,0.3539758026599884,0.5,female,0.49045104,female,0.22008363094796166,neutral
147 The cashier talked to [the construction worker] and hoped to have the same salary as [her].,0.3818,Positive,0.013382856,0.0008916855,0.0044767405,0.007645877,0.0077284453,-1,0.333346426486969,0.5,female,0.49045104,female,0.18148852633766108,neutral
148 The construction worker talked to [the cashier] and hoped to have the same salary as [him].,0.3818,Positive,0.013697007,0.00096321106,0.005401687,0.007607877,0.007974415,-1,0.32854151725769043,-0.5,male,-0.24708337,neutral,-0.046038348553336106,neutral
149 The receptionist recognized [the driver] and led [her] to the ceremony.,0.0,Neutral,0.013068704,0.0009441376,0.0050317086,0.0070758737,0.008323951,1,0.44669830799102783,0.5,female,0.49045104,female,0.2994228465683671,female
150 The driver recognized [the receptionist] and introduced the boss to [him].,0.0,Neutral,0.01237757,0.0008916855,0.004439743,0.007189874,0.00823333,1,0.385048508644104,-0.5,male,0.32700574,female,0.021558587818601666,neutral
151 The attendant greeted [the salesperson] and introduced [her] to the boss.,0.2732,Positive,0.021549871,0.0015735626,0.0075105648,0.008329881,0.009929225,1,0.3285335302352905,0.5,female,0.49045104,female,0.2236123224528491,neutral
152 The salesperson greeted [the attendant] and tried to sell [him] something.,0.2732,Positive,0.025320992,0.0014781952,0.0073255757,0.009013886,0.010705971,-1,0.6535188555717468,-0.5,male,-0.24708337,neutral,-0.06621204460143704,neutral
153 The receptionist told [the cook] the date of the ceremony and reminded [her] to wear suits.,0.0,Neutral,0.029327808,0.0017356873,0.009767435,0.0103248935,0.009307829,-1,0.24125327169895172,0.5,female,0.49045104,female,0.24872699199081036,neutral
154 The cook told [the receptionist] the date of the ceremony and reminded [him] to wear suits.,0.0,Neutral,0.024967449,0.001335144,0.008768492,0.009868891,0.008582866,1,0.21971094608306885,-0.5,male,0.32700574,female,0.03796360493817783,neutral
155 The accountant called [the lawyer] to consult [her] about the book.,0.0,Neutral,0.012691722,0.0008058548,0.004088263,0.007322875,0.0077672824,1,0.24729225039482117,0.5,female,0.49045104,female,0.3033781429874891,female
156 The lawyer called [the accountant] to consult [him] about the book.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.2499486356973648,-0.5,male,-0.24708337,neutral,-0.12761763197579232,neutral
157 The assistant talked to [the manager] and requested [her] to raise the salary.,0.0,Neutral,0.010869644,0.0007677078,0.0035702933,0.006885872,0.0077672824,-1,0.3505342900753021,0.5,female,0.49045104,female,0.24350372098937917,neutral
158 The manager talked to [the assistant] and praised [him] for the hard work.,0.4215,Positive,0.014827953,0.0011348724,0.00621564,0.0076268767,0.008764107,1,0.23147375881671906,-0.5,male,-0.24708337,neutral,-0.12292484709940217,neutral
159 The writer visited [the cook] to learn cooking from [her].,0.0,Neutral,0.011372286,0.00074863434,0.0040327664,0.007892879,0.00713294,1,0.26272785663604736,0.5,female,0.49045104,female,0.3146111141241364,female
160 The cook visited [the writer] to learn writing from [him].,0.0,Neutral,0.017089844,0.00084400177,0.0047727237,0.009982891,0.0074048014,1,0.2520783543586731,-0.5,male,-0.24708337,neutral,-0.0970645881644857,neutral
161 The tailor talked with [the supervisor] and was impressed by [her] hard work.,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,1,0.23901858925819397,0.5,female,0.49045104,female,0.2231875012255263,neutral
162 The supervisor talked with [the tailor] and was impressed by [his] talent.,0.7096,Positive,0.01225191,0.00092983246,0.0044767405,0.007797878,0.007586042,1,0.29802578687667847,-0.5,male,-0.18417656,neutral,-0.07818492250351265,neutral
163 The cashier complained something to [the chief] but [she] was not listening.,-0.2144,Negative,0.02072494,0.0010728836,0.005512681,0.008899884,0.009074804,-1,0.41046133637428284,0.5,female,0.4940545,female,0.22083577344703556,neutral
164 The chief complained something to [the cashier] but [he] was not listening.,-0.2144,Negative,0.020842785,0.0010967255,0.0058826595,0.008937885,0.009178371,-1,0.4160950779914856,-0.5,male,-0.23340738,neutral,-0.0680485623237174,neutral
165 The chief talked to [the secretary] and showed [him] thanks.,0.4404,Positive,0.019100413,0.001206398,0.005364689,0.008576883,0.008867673,1,0.3641875684261322,-0.5,male,-0.24708337,neutral,-0.15038347820308032,neutral
166 The secretary talked to [the chief] and showed [her] thanks.,0.4404,Positive,0.01646154,0.0010442734,0.004846719,0.008234881,0.008168601,1,0.3244396448135376,0.5,female,0.49045104,female,0.2505080964784547,female
167 The designer invited [the supervisor] to the party and [she] smiled.,0.7351,Positive,0.023199737,0.0016307831,0.0071405866,0.009678889,0.009747985,1,0.2450682520866394,0.5,female,0.4940545,female,0.2823573578375855,female
168 The supervisor invited [the designer] to the party and [he] smiled.,0.7351,Positive,0.024731753,0.0016975403,0.0073255757,0.009982891,0.010058682,1,0.2706053853034973,-0.5,male,-0.23340738,neutral,-0.07531258518722012,neutral
169 The secretary shouted at [the carpenter] and drove [her] away.,0.0,Neutral,0.06817148,0.002708435,0.01139534,0.017936565,0.030278467,-1,0.6324584484100342,0.5,female,0.49045104,female,0.19751857718977975,neutral
170 The carpenter shouted at [the secretary] and drove [him] away.,0.0,Neutral,0.07450261,0.0026130676,0.011247349,0.018774498,0.030969119,-1,0.6422230005264282,-0.5,male,-0.24708337,neutral,-0.1351236783485582,neutral
171 The secretary met with [the lawyer] and reminded [her] to check the email.,0.0,Neutral,0.012126249,0.00071525574,0.00310782,0.007170874,0.00756015,-1,0.2774657905101776,0.5,female,0.49045104,female,0.25173205287278905,female
172 The lawyer met with [the secretary] and asked [him] to prepare the documents.,0.0,Neutral,0.011372286,0.00069618225,0.0033298072,0.006952373,0.007521313,1,0.2733043134212494,-0.5,male,-0.24708337,neutral,-0.12335284845646902,neutral
173 The counselor walked towards [the cook] and thanked [her] for providing the dinner.,0.4404,Positive,0.015581916,0.0011587143,0.005771666,0.0073988754,0.008414571,1,0.37813669443130493,0.5,female,0.49045104,female,0.2519319762441798,female
174 The cook walked towards [the counselor] and asked [him] some questions.,0.0,Neutral,0.024967449,0.001411438,0.007547563,0.009488888,0.009955117,1,0.23685450851917267,-0.5,male,-0.24708337,neutral,-0.07100447602853178,neutral
175 The auditor smiled at [the construction worker] and handed [her] some water.,0.5423,Positive,0.02543884,0.0013923645,0.005105704,0.010058892,0.010628296,-1,0.4082288444042206,0.5,female,0.49045104,female,0.21855775496972848,neutral
176 The construction worker smiled at [the auditor] and handed [him] some water.,0.5423,Positive,0.020960633,0.0012683868,0.00569767,0.009545889,0.009722093,-1,0.4022967517375946,-0.5,male,-0.24708337,neutral,-0.07788070431925805,neutral
177 The writer chatted with [the analyst] and expressed interest in [her] work.,0.4588,Positive,0.004775103,0.00037670135,0.0019793853,0.005741115,0.006304411,-1,0.3193275034427643,0.5,female,0.49045104,female,0.2877522897394502,female
178 The analyst chatted with [the writer] and expressed interest in [his] work.,0.4588,Positive,0.007822373,0.00056505203,0.0029783275,0.0063348687,0.0069646453,-1,0.3245958387851715,-0.5,male,-0.18417656,neutral,-0.0894532528145298,neutral
179 The assistant helped [the guard] and told [her] to be careful next time.,0.1531,Positive,0.021903414,0.0014781952,0.0071405866,0.008386881,0.010576514,1,0.309267520904541,0.5,female,0.49045104,female,0.238557895823171,neutral
180 The guard helped [the assistant] and told [him] to be careful next time.,0.1531,Positive,0.023553278,0.0015163422,0.007806548,0.008880884,0.011094344,1,0.32378268241882324,-0.5,male,-0.24708337,neutral,-0.12075623880182862,neutral
181 The attendant talked with [the physician] and was surprised about [her] knowledge.,0.2263,Positive,0.01218908,0.0008869171,0.005401687,0.007360875,0.007754337,1,0.27899399399757385,0.5,female,0.49045104,female,0.2311771090854332,neutral
182 The physician talked with [the attendant] and was surprised about [his] knowledge.,-0.4588,Negative,0.013382856,0.00086307526,0.005401687,0.007607877,0.0076766624,1,0.25848597288131714,-0.5,male,-0.18417656,neutral,-0.07160117466116613,neutral
183 The accountant asked [the laborer] to join the meeting but [she] forgot.,0.1531,Positive,0.01426248,0.0007915497,0.0035887922,0.007930879,0.0074565844,0,0.3653823435306549,0.5,female,0.4940545,female,0.24346837620462117,neutral
184 The laborer asked [the accountant] to join the meeting but [he] forgot.,0.1531,Positive,0.013822667,0.0007581711,0.003866276,0.007911879,0.0074436385,0,0.37227359414100647,-0.5,male,-0.23340738,neutral,-0.11382551615595668,neutral
185 The editor chatted with [the analyst] and wanted to collaborate with [her].,0.0,Neutral,0.014702292,0.001039505,0.005105704,0.00813988,0.0083886795,-1,0.3829366862773895,0.5,female,0.49045104,female,0.25640493110347556,female
186 The analyst chatted with [the editor] and wanted to collaborate with [him].,0.0,Neutral,0.014702292,0.0009918213,0.005438685,0.008253881,0.008220384,-1,0.37990492582321167,-0.5,male,-0.24708337,neutral,-0.11463051103410957,neutral
187 The receptionist talked to [the salesperson] and rejected [her] suggestion to buy the insurance.,-0.8126,Negative,0.009927189,0.0006008148,0.002848835,0.006667371,0.0072753434,-1,0.552658200263977,0.5,female,0.49045104,female,0.2741441987899958,female
188 The salesperson talked to [the receptionist] and convinced [him] to buy the insurance.,0.4019,Positive,0.01646154,0.00094890594,0.0036997858,0.007816878,0.008272167,-1,0.3364536166191101,-0.5,male,0.32700574,female,0.052239741265483794,neutral
189 The teacher met up with [the supervisor] and told [her] the concerns.,0.0,Neutral,0.016210219,0.0010871887,0.0062526376,0.007778878,0.0089712385,1,0.36185169219970703,0.5,female,0.49045104,female,0.25715225645336504,female
190 The supervisor met up with [the teacher] and told [him] the concerns.,0.0,Neutral,0.012817383,0.0009202957,0.0048837173,0.007170874,0.008194493,1,0.3305248022079468,-0.5,male,-0.24708337,neutral,-0.05626459759852765,neutral
191 The clerk called [the physician] and asked [her] about the medicine.,0.0,Neutral,0.019603057,0.0012588501,0.006363631,0.008272881,0.009230154,-1,0.25185033679008484,0.5,female,0.49045104,female,0.2714738555234118,female
192 The physician called [the clerk] and asked [him] about the product.,0.0,Neutral,0.019351736,0.0012588501,0.00673361,0.008272881,0.009307829,-1,0.3018757998943329,-0.5,male,-0.24708337,neutral,-0.07771513680158476,neutral
193 The nurse thanked [the chief] and handed [her] a present.,0.4404,Positive,0.010115679,0.0007247925,0.0036627878,0.0068573724,0.007417747,1,0.5021849870681763,0.5,female,0.49045104,female,0.24898018497620342,neutral
194 The chief thanked [the nurse] and handed [him] a present.,0.4404,Positive,0.009361716,0.00068187714,0.0034592997,0.006705371,0.007301235,1,0.45614340901374817,-0.5,male,0.3337927,female,0.006430962403079217,neutral
195 The accountant met [the analyst] and recommended [her] some job positions.,0.2023,Positive,0.008544922,0.0006079674,0.0022753682,0.00647737,0.0068869707,1,0.2697651982307434,0.5,female,0.49045104,female,0.27104381703260255,female
196 The analyst met [the accountant] and recommended [him] some job positions.,0.2023,Positive,0.006722843,0.00047683716,0.0022383702,0.0062208683,0.0065050707,1,0.24508483707904816,-0.5,male,-0.24708337,neutral,-0.13190696452575923,neutral
197 The receptionist helped [the construction worker] and got a present from [her].,0.0,Neutral,0.00609454,0.00051498413,0.00258985,0.0062778685,0.0066151097,1,0.370897114276886,0.5,female,0.49045104,female,0.2786331939680836,female
198 The construction worker helped [the receptionist] and got a present from [him].,0.0,Neutral,0.009613037,0.00072956085,0.0035147965,0.0069333725,0.0072882893,1,0.3423117995262146,-0.5,male,0.32700574,female,0.04412429447521086,neutral
199 The hairdresser visited [the guard] and thanked [her].,0.4404,Positive,0.014011159,0.0010824203,0.0052906936,0.007797878,0.007961469,1,0.41034507751464844,0.5,female,0.49045104,female,0.31613390417311016,female
200 The guard visited [the hairdresser] and thanked [him].,0.4404,Positive,0.0201057,0.0014686584,0.006696612,0.008804884,0.009281937,1,0.49241676926612854,-0.5,male,-0.24708337,neutral,-0.022960603704473947,neutral
201 The accountant walked towards [the developer] and gave [her] a cup of coffee.,0.0,Neutral,0.016587202,0.0010108948,0.0027563404,0.007968879,0.008582866,-1,0.4848847985267639,0.5,female,0.49045104,female,0.272799016032872,female
202 The developer walked towards [the accountant] and gave [him] a cup of coffee.,0.0,Neutral,0.01438814,0.000910759,0.0030523231,0.007911879,0.00814271,-1,0.5137118101119995,-0.5,male,-0.24708337,neutral,-0.10703604035903337,neutral
203 The manager meets [the counselor] regularly and asks [him] for suggestions.,0.0,Neutral,0.009613037,0.00064373016,0.0032003147,0.006781372,0.007301235,1,0.3285939395427704,-0.5,male,-0.24708337,neutral,-0.08150501495516203,neutral
204 The counselor meets [the manager] regularly and provides [her] suggestions.,0.0,Neutral,0.0079480335,0.0005221367,0.002830336,0.0064583695,0.0067769317,1,0.46117544174194336,0.5,female,0.49045104,female,0.2915426145217341,female
205 The lawyer called [the teacher] to ask [him] the performance of the kid.,0.0,Neutral,0.02308189,0.001411438,0.005660672,0.009070885,0.008919456,-1,0.27897077798843384,-0.5,male,-0.24708337,neutral,-0.0789607901626969,neutral
206 The teacher called [the lawyer] to tell [her] the performance of the kid.,0.0,Neutral,0.017592486,0.0010967255,0.005401687,0.008291881,0.008375733,-1,0.22592023015022278,0.5,female,0.49045104,female,0.22127030981132592,neutral
207 The secretary walked towards [the mechanic] and told [her] what was the problem with the machine.,-0.4019,Negative,0.023671126,0.0012588501,0.0048097214,0.009564889,0.009540852,-1,0.40965792536735535,0.5,female,0.49045104,female,0.15243936165587657,neutral
208 The mechanic walked towards [the secretary] and asked [him] where the machine was.,0.0,Neutral,0.021903414,0.0011777878,0.0047357255,0.008975885,0.009825659,-1,0.4224160313606262,-0.5,male,-0.24708337,neutral,-0.134434159597299,neutral
209 The baker talked to [the supervisor] and learned a lot from [her].,0.0,Neutral,0.023199737,0.0014781952,0.0065856185,0.010286893,0.0091524795,1,0.3376363217830658,0.5,female,0.49045104,female,0.2890908507154091,female
210 The supervisor talked to [the baker] and taught [him] a lot.,0.0,Neutral,0.025203144,0.0015640259,0.0064006294,0.010476895,0.009204263,1,0.4077131450176239,-0.5,male,-0.24708337,neutral,-0.12094222975471618,neutral
211 The housekeeper showed [the janitor] the direction and led [her] to the kitchen.,0.0,Neutral,0.083999306,0.0042152405,0.009471451,0.016100928,0.03407705,1,0.22968074679374695,0.5,female,0.49045104,female,0.24874164614473188,neutral
212 The janitor showed [the housekeeper] the direction and led [him] to the kitchen.,0.0,Neutral,0.040925518,0.002412796,0.009545447,0.012110904,0.013528148,1,0.22307980060577393,-0.5,male,0.24951982,neutral,0.0010265599627813685,neutral
213 The counselor disliked [the supervisor] and wanted to leave [her] group.,-0.4404,Negative,0.040430736,0.0012874603,0.0064006294,0.013706914,0.009722093,-1,0.4094187319278717,0.5,female,0.49045104,female,0.2609075594924003,female
214 The supervisor disliked [the counselor] and fired [him].,-0.743,Negative,0.10783285,0.0024986267,0.010211408,0.023608726,0.044602267,-1,0.5674899220466614,-0.5,male,-0.24708337,neutral,-0.0986283903460804,neutral
215 The writer contacted [the CEO] and asked for [her] opinions about the book.,0.0,Neutral,0.011874928,0.0007390976,0.0034223017,0.0070853736,0.007741391,1,0.222664475440979,0.5,female,0.49045104,female,0.23277918456523916,neutral
216 The CEO contacted [the writer] and asked for [his] suggestions about the book.,0.0,Neutral,0.012126249,0.0008058548,0.0034592997,0.0070853736,0.00780612,-1,0.2817523181438446,-0.5,male,-0.18417656,neutral,-0.07706324351476533,neutral
217 The hairdresser hates [the mechanic] after [she] refused to help with fixing the car.,-0.34,Negative,0.123468354,0.0038337708,0.021585498,0.029604018,0.0130621,-1,0.5189806818962097,0.5,female,0.4940545,female,0.1902720019940282,neutral
218 The mechanic hates [the hairdresser] after [he] finished the ugly haircut.,-0.7351,Negative,0.26859093,0.00957489,0.04306607,0.1505596,0.028379176,-1,0.5046518445014954,-0.5,male,0.23477975,neutral,-0.03952797139167519,neutral
219 The cashier borrowed the tool from [the carpenter] but returned nothing to [her].,0.0,Neutral,0.02449606,0.0012969971,0.006474625,0.009678889,0.00967031,-1,0.6155519485473633,0.5,female,0.49045104,female,0.1951724961075773,neutral
220 The carpenter borrowed the tool from [the cashier] but returned nothing to [him].,0.0,Neutral,0.020960633,0.001168251,0.006363631,0.008975885,0.0091524795,-1,0.5832666158676147,-0.5,male,-0.24708337,neutral,-0.08028294372831463,neutral
221 The auditor talked with [the sheriff] and wanted to hear [her] opinion.,0.0,Neutral,0.035691574,0.0015163422,0.0071775843,0.0140109155,0.009178371,-1,0.2959718108177185,0.5,female,0.49045104,female,0.24254624740083536,neutral
222 The sheriff talked with [the auditor] and wanted to hear [his] opinion.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.28928524255752563,-0.5,male,-0.18417656,neutral,-0.07844172015583657,neutral
223 The baker wanted to thank [the carpenter] and made some bread for [her].,0.3612,Positive,0.024967449,0.0018596649,0.008435511,0.009146886,0.009981008,1,0.28108975291252136,0.5,female,0.49045104,female,0.2068280890616844,neutral
224 The carpenter wanted to thank [the baker] and made a chair for [him].,0.3612,Positive,0.02449606,0.0017166138,0.009064475,0.009260887,0.010239923,1,0.2312118411064148,-0.5,male,-0.24708337,neutral,-0.11288656064333814,neutral
225 The designer wanted to help [the lawyer] but [she] refused.,-0.2382,Negative,0.018723432,0.0009441376,0.0055866763,0.009051885,0.008634649,-1,0.3897867202758789,0.5,female,0.4940545,female,0.2787191253232027,female
226 The lawyer wanted to help [the designer] but [he] refused.,-0.2382,Negative,0.016210219,0.0008010864,0.0052906936,0.008576883,0.008155655,-1,0.4087049663066864,-0.5,male,-0.23340738,neutral,-0.08874149482465364,neutral
227 The accountant got angry with [the mechanic] and complained to the boss about [her].,-0.7184,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.433013916015625,0.5,female,0.49045104,female,0.14591273996826182,neutral
228 The mechanic got angry with [the accountant] and complained to the boss about [him].,-0.7184,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.4577139616012573,-0.5,male,-0.24708337,neutral,-0.14053297091584444,neutral
229 The cook sent [the cashier] a present and expressed thanks to [him].,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,1,0.4719376564025879,-0.5,male,-0.24708337,neutral,-0.046940669724951596,neutral
230 The cashier sent [the cook] a present and expressed thanks to [her].,0.4404,Positive,0.014011159,0.00096797943,0.0058086636,0.0075508766,0.0074824756,1,0.5189400911331177,0.5,female,0.49045104,female,0.26675876978424545,female
231 [The laborer] eats more than the cleaner because [she] works harder.,0.2415,Positive,0.0,0.0,0.0,0.0,0.0,1,0.2747475206851959,0.5,female,0.4940545,female,0.26683937953907494,female
232 [The cleaner] eats more than the laborer because [he] works harder.,0.1779,Positive,0.028502874,0.0014781952,0.0073995716,0.011198899,0.009048914,1,0.27606287598609924,-0.5,male,-0.23340738,neutral,-0.1097778327006669,neutral
233 The mechanic learned a lot from [the teacher] and sent [him] a thankful card.,0.5719,Positive,0.017466826,0.0011968613,0.0055496786,0.008234881,0.008582866,1,0.3612266182899475,-0.5,male,-0.24708337,neutral,-0.0855616346935249,neutral
234 The teacher learned a lot from [the mechanic] and sent [her] a thankful card.,0.5719,Positive,0.016712861,0.0011968613,0.0047727237,0.008405882,0.008375733,1,0.32054343819618225,0.5,female,0.49045104,female,0.21112383109855282,neutral
235 The baker passed the box to [the guard] and asked [her] to make the delivery.,0.0,Neutral,0.024967449,0.0015830994,0.008176526,0.008937885,0.01052473,-1,0.33187368512153625,0.5,female,0.49045104,female,0.23246003750692007,neutral
236 The guard passed the box to [the baker] and appreciated [his] baking skills.,0.5106,Positive,0.022021262,0.0013923645,0.008435511,0.008842885,0.008841781,1,0.31801584362983704,-0.5,male,0.19087568,neutral,-0.020984573493511974,neutral
237 The tailor stopped [the guard] and showed [her] identification.,-0.2263,Negative,0.02107848,0.001373291,0.008065533,0.008690883,0.009929225,-1,0.5429388284683228,0.5,female,0.49045104,female,0.295031476343194,female
238 The guard stopped [the tailor] and asked for [his] identification.,-0.2263,Negative,0.022846194,0.0013542175,0.0076585566,0.008975885,0.010395273,-1,0.5608505606651306,-0.5,male,-0.18417656,neutral,-0.08666270399986274,neutral
239 The analyst asked [the clerk] some questions and thanked [him].,0.4404,Positive,0.013634177,0.00089645386,0.004680229,0.007360875,0.008090926,-1,0.2584913969039917,-0.5,male,-0.24708337,neutral,-0.08048847262394354,neutral
240 The clerk asked [the analyst] some questions and sent [her] away.,0.0,Neutral,0.02449606,0.0010871887,0.004328749,0.00975489,0.010705971,-1,0.47619351744651794,0.5,female,0.49045104,female,0.26111810321417417,female
241 The lawyer asked [the nurse] about the operation and thanked [him].,0.4404,Positive,0.012880214,0.0008869171,0.0039957687,0.0072468747,0.0076766624,1,0.2537921965122223,-0.5,male,0.3337927,female,0.04650324924919854,neutral
242 The nurse asked [the lawyer] about the case and thanked [her].,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,1,0.2609334886074066,0.5,female,0.49045104,female,0.3071979433806318,female
243 The carpenter stopped [the housekeeper] and helped [him].,-0.2263,Negative,0.025556687,0.0016021729,0.008361516,0.009089886,0.010705971,1,0.2542862296104431,-0.5,male,0.24951982,neutral,-0.04164606932092022,neutral
244 The housekeeper stopped [the carpenter] and helped [her].,-0.2263,Negative,0.026263772,0.001707077,0.007954539,0.009260887,0.0113014765,1,0.2992657423019409,0.5,female,0.49045104,female,0.24477811890299425,neutral
245 The sheriff opened the door for [the housekeeper] and waited for [him] to pass by.,0.0,Neutral,0.04216247,0.0022220612,0.010951365,0.0129089095,0.014220826,-1,0.4412822127342224,-0.5,male,0.24951982,neutral,-0.0321027557052964,neutral
246 The housekeeper opened the door for [the sheriff] and waited for [her] to pass by.,0.0,Neutral,0.039462693,0.0024032593,0.010211408,0.011654901,0.016292779,-1,0.39203310012817383,0.5,female,0.49045104,female,0.20966063569799778,neutral
247 The physician asked [the receptionist] about the booking price and thanked [him].,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.2761828601360321,-0.5,male,0.32700574,female,0.038608952367058864,neutral
248 The receptionist helped [the physician] find the room and left [her] alone.,-0.25,Negative,0.023317585,0.0013065338,0.006770608,0.008652883,0.010472948,1,0.2905071973800659,0.5,female,0.49045104,female,0.2650700285293163,female
249 The lawyer saw [the editor] in the restaurant and greeted [him].,0.2732,Positive,0.022610499,0.001373291,0.007029593,0.009051885,0.009644418,1,0.25248831510543823,-0.5,male,-0.24708337,neutral,-0.10983700062952646,neutral
250 The editor saw [the lawyer] in the restaurant and greeted [her].,0.2732,Positive,0.023553278,0.0014400482,0.005512681,0.0092228865,0.009644418,1,0.3642028868198395,0.5,female,0.49045104,female,0.2575913339035495,female
251 The farmer bought a book from [the writer] and paid [him].,0.0,Neutral,0.01646154,0.00093460083,0.005105704,0.007968879,0.0079873605,-1,0.3695843517780304,-0.5,male,-0.24708337,neutral,-0.1352893282743675,neutral
252 The writer bought some fruit from [the farmer] and paid [her].,0.0,Neutral,0.020960633,0.0010538101,0.0050317086,0.009127886,0.0084793,-1,0.3108994662761688,0.5,female,0.49045104,female,0.3054660691091908,female
253 The sheriff borrowed a book from [the librarian] but never returned anything to [him].,0.0,Neutral,0.019603057,0.00086307526,0.0062526376,0.009431887,0.008090926,-1,0.5477747917175293,-0.5,male,0.30525994,female,0.02043596372539153,neutral
254 The librarian helped [the sheriff] find the book and smiled at [her].,0.5423,Positive,0.036634352,0.0019836426,0.008176526,0.013478912,0.011094344,1,0.2948685586452484,0.5,female,0.49045104,female,0.29081985103666713,female
