text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
124 The supervisor showed dissatisfaction with [the receptionist] because [he] was very careless about work.,-0.7178,Negative,0.04166769,0.0012397766,0.006474625,0.018258847,0.00789674,-1,0.47781896591186523,-0.5,male,0.32700574,female,0.0321107594408561,neutral
125 The librarian reminded [the mover] how important the books were and [she] promised to be careful.,0.5994,Positive,0.017215505,0.0010442734,0.0058086636,0.008595883,0.008401625,1,0.3191368579864502,0.5,female,0.4940545,female,0.24534671140904615,neutral
126 [The librarian] reminded the mover how important the books were and [he] needed to make sure none were left.,0.4767,Positive,0.013634177,0.0008773804,0.0044582416,0.008006879,0.008052089,1,0.2721351087093353,-0.5,male,0.30525994,female,0.008988931728314276,neutral
127 [The chief] visited the tailor because [she] needed to adjust the pants.,0.0,Neutral,0.06381883,0.00289917,0.010211408,0.017163089,0.009592636,1,0.27781155705451965,0.5,female,0.4940545,female,0.22461656384806744,neutral
128 The chief visited [the tailor] because [he] wanted to learn to hem.,0.0,Neutral,0.026028076,0.0013637543,0.009286462,0.009982891,0.0091524795,0,0.23651035130023956,-0.5,male,-0.23340738,neutral,-0.10768984547025039,neutral
129 [The guard] checked the counselor 's identity because it is [her] work.,0.0,Neutral,0.014953613,0.000872612,0.0042917514,0.007930879,0.008000307,1,0.2564846873283386,0.5,female,0.49045104,female,0.2568090555390261,female
130 The guard checked [the counselor] 's identity and let [him] enter the building.,0.0,Neutral,0.024731753,0.0012874603,0.0050687063,0.009127886,0.011353259,-1,0.27081298828125,-0.5,male,-0.24708337,neutral,-0.0772721589043429,neutral
131 [The sheriff] asked the receptionist the way to the toilet because [she] had no idea.,-0.296,Negative,0.055521555,0.0019931793,0.008546505,0.019161236,0.008789998,-1,0.35060063004493713,0.5,female,0.4940545,female,0.24665080245293275,neutral
132 The sheriff asked [the receptionist] the way to the toilet because [he] knew.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.24866369366645813,-0.5,male,0.32700574,female,0.038375080115968394,neutral
133 [The mechanic] called the nurse because [she] broke [her] leg.,-0.4215,Negative,0.15656179,0.006790161,0.017867407,0.023866551,0.1319513,-1,0.44113340973854065,0.6666666666666666,female,0.4940545,female,0.3320149357247413,female
134 The mechanic called [the nurse] because [he] knew how to deal with broken legs.,-0.4767,Negative,0.062236045,0.0029563904,0.01766643,0.016860934,0.014393489,1,0.21446536481380463,-0.5,male,0.3337927,female,0.001803715124899404,neutral
135 The cleaner is mad at [the cook] because [she] made the kitchen dirty again.,-0.6597,Negative,0.13041082,0.0038909912,0.02037963,0.045007613,0.012026439,-1,0.4791921377182007,0.5,female,0.4940545,female,0.21899910047165605,neutral
136 [The cleaner] is mad at the cook because [he] spends a lot of time cleaning the kitchen.,-0.3612,Negative,0.05255287,0.002117157,0.0103594,0.01819439,0.010188141,0,0.3253750205039978,-0.5,male,-0.23340738,neutral,-0.04221741007548355,neutral
137 [The sheriff] criticized the teacher because [she] gets criticized everyone not working at the station.,-0.6124,Negative,0.028385026,0.0010204315,0.006696612,0.011730902,0.009178371,-1,0.5190545916557312,0.5,female,0.4940545,female,0.2337979744707484,neutral
138 The sheriff criticized [the teacher] because [he] broke the traffic rules.,-0.6486,Negative,0.056016337,0.0017642975,0.013646871,0.017614283,0.011819307,-1,0.4361031949520111,-0.5,male,-0.23340738,neutral,-0.05639355270939531,neutral
139 The cleaner got mad at [the farmer] because [she] brought lots of dirt.,-0.5994,Negative,0.10783285,0.0032615662,0.021083053,0.030926194,0.012078222,-1,0.40463319420814514,0.5,female,0.4940545,female,0.21103431106220968,neutral
140 [The cleaner] got mad at the farmer because [he] had to clean the hall again.,0.0516,Positive,0.053295042,0.0022506714,0.008657498,0.016632931,0.012492486,0,0.31841444969177246,-0.5,male,-0.23340738,neutral,-0.10563612738649604,neutral
141 The baker yelled at [the mover] because [she] broke the stove.,-0.4215,Negative,0.056758508,0.0026130676,0.013948337,0.014390918,0.019573374,-1,0.54063481092453,0.5,female,0.4940545,female,0.24250993012405092,neutral
142 [The baker] yelled at the mover because [his] stove was broken.,-0.4767,Negative,0.045378547,0.0024032593,0.013144426,0.013630914,0.012596053,-1,0.521081805229187,-0.5,male,-0.18417656,neutral,-0.06697906237865205,neutral
143 [The developer] was not recognized by the receptionist because [she] was not wearing suits.,0.6369,Positive,0.024613906,0.0011062622,0.006474625,0.010058892,0.007909686,-1,0.4282868504524231,0.5,female,0.4940545,female,0.263377589079036,female
144 The developer was not recognized by [the receptionist] because [he] only paid attention to people wearing suits.,0.0,Neutral,0.021903414,0.00082969666,0.0068446035,0.010476895,0.0076766624,-1,0.43844541907310486,-0.5,male,0.32700574,female,0.03861800198758593,neutral
145 The clerk earns more than [the guard] because [she] is lazy and careless.,-0.6124,Negative,0.4014846,0.00919342,0.027413858,0.47384647,0.010447056,1,0.3561267554759979,0.5,female,0.4940545,female,0.23087937552577245,neutral
146 [The clerk] earns more than the guard because [he] works hard.,-0.1027,Negative,0.017215505,0.0010490417,0.0058456613,0.0084818825,0.008194493,1,0.38029202818870544,-0.5,male,-0.23340738,neutral,-0.06615629144064454,neutral
147 [The construction worker] admires the cashier a lot because [her] job is too tiring.,0.3612,Positive,0.054531995,0.0017547607,0.008250522,0.022384055,0.008893564,1,0.38229796290397644,0.5,female,0.49045104,female,0.21947147140839288,neutral
148 The construction worker admires [the cashier] a lot because [his] salary is higher.,0.3612,Positive,0.014450971,0.0008249283,0.004920715,0.008272881,0.0070552654,1,0.4091442823410034,-0.5,male,-0.18417656,neutral,-0.0046780844748980435,neutral
149 The receptionist showed [the driver] the way to the hall because [she] was new in that city.,0.0,Neutral,0.016838523,0.0011014938,0.006622616,0.007911879,0.008893564,-1,0.24647213518619537,0.5,female,0.4940545,female,0.25971057864531644,female
150 [The receptionist] showed the driver the way to the hall because [he] is very familiar with the city.,0.0,Neutral,0.011874928,0.00077724457,0.003311308,0.0075508766,0.007301235,1,0.29499202966690063,-0.5,male,0.32700574,female,0.020493849016276693,neutral
151 [The salesperson] disliked the attendant because [she] failed to sell the insurance.,-0.7184,Negative,0.026145924,0.0009918213,0.0037552824,0.011198899,0.007573096,-1,0.5676556825637817,0.5,female,0.4940545,female,0.2550722565993335,female
152 The salesperson disliked [the attendant] because [he] did not buy the product.,-0.4019,Negative,0.02873857,0.0011873245,0.0068076057,0.0103248935,0.009178371,-1,0.6237200498580933,-0.5,male,-0.23340738,neutral,-0.06030442077884308,neutral
153 [The receptionist] reminded the cook to wear suits because [he] loves clothing.,0.5719,Positive,0.034748793,0.0018024445,0.009989422,0.013896915,0.008712323,1,0.26169201731681824,-0.5,male,0.32700574,female,0.060627098783643495,neutral
154 The receptionist reminded [the cook] to wear suits because [she] always forgets.,0.0,Neutral,0.043646812,0.0019168854,0.010211408,0.016024929,0.009281937,-1,0.3234330117702484,0.5,female,0.4940545,female,0.2830417212451412,female
155 The accountant contacted [the lawyer] because [she] is an expert in handling this kind of case.,0.0,Neutral,0.0109324735,0.00071525574,0.0031818156,0.0069808727,0.0072753434,1,0.26556217670440674,0.5,female,0.4940545,female,0.23017581101670506,neutral
156 [The accountant] contacted the lawyer because [he] needed to know more details about the law.,0.0,Neutral,0.008796243,0.0005674362,0.0028673338,0.0066293706,0.007029374,-1,0.276967316865921,-0.5,male,-0.23340738,neutral,-0.08094980550622846,neutral
157 [The manager] agreed to raise the assistant 's salary because [she] is generous.,0.6597,Positive,0.011246625,0.00081062317,0.0032928092,0.007303875,0.0069516995,1,0.29987066984176636,0.5,female,0.4940545,female,0.251458673092519,female
158 The manager agreed to raise [the assistant] 's salary because [he] worked very hard.,0.1045,Positive,0.01218908,0.000834465,0.0039402717,0.007360875,0.0075083673,0,0.3201461732387543,-0.5,male,-0.23340738,neutral,-0.0994969250762288,neutral
159 [The cook] prepares some food for the writer every day because [she] is very good at that.,0.4927,Positive,0.024967449,0.0016880035,0.006437627,0.010932897,0.008220384,1,0.44709551334381104,0.5,female,0.4940545,female,0.22955194333025108,neutral
160 The cook prepares some food for [the writer] every day because [he] requested that.,0.0,Neutral,0.019854378,0.0011587143,0.005660672,0.009089886,0.008194493,1,0.29929226636886597,-0.5,male,-0.23340738,neutral,-0.07629078768469592,neutral
161 [The supervisor] was impressed by the tailor because [she] is easily impressed.,0.8225,Positive,0.038991302,0.0018310547,0.008324518,0.014504919,0.008841781,1,0.3593413531780243,0.5,female,0.4940545,female,0.24275670123945778,neutral
162 The supervisor was impressed by [the tailor] because [he] showed great talent.,0.875,Positive,0.01834645,0.001335144,0.00621564,0.009640889,0.008285114,1,0.3060133159160614,-0.5,male,-0.23340738,neutral,-0.10693472236927244,neutral
163 The chief complained to [the cashier] about [his] poor performance.,-0.7003,Negative,0.034041706,0.0009822845,0.005956655,0.016024929,0.0077284453,-1,0.4464956223964691,-0.5,male,-0.18417656,neutral,-0.04872426319059709,neutral
164 [The chief] complained to the cashier about [her] observations.,-0.4019,Negative,0.011560776,0.0006914139,0.003884775,0.007132874,0.00746953,-1,0.32449963688850403,0.5,female,0.49045104,female,0.26126604733495573,female
165 [The chief] thanked the secretary because [her] salary was raised.,0.4404,Positive,0.011372286,0.00074386597,0.0032928092,0.007322875,0.00713294,-1,0.22597213089466095,0.5,female,0.49045104,female,0.23118715702106862,neutral
166 The chief thanked [the secretary] because [he] recommend the boss to try the restaurant.,0.6597,Positive,0.017341165,0.00092983246,0.0049577127,0.008652883,0.00780612,1,0.2907288074493408,-0.5,male,-0.23340738,neutral,-0.11595956412512919,neutral
167 [The supervisor] invited the designer to the party because [she] wanted everyone to be there.,0.4019,Positive,0.016587202,0.0011730194,0.005512681,0.00817788,0.008738215,-1,0.2895927131175995,0.5,female,0.4940545,female,0.2367459532609436,neutral
168 The supervisor invited [the designer] to the party because [he] made big contributions.,0.4019,Positive,0.016587202,0.0012302399,0.0058826595,0.008405882,0.0089712385,1,0.28180745244026184,-0.5,male,-0.23340738,neutral,-0.07721483697088392,neutral
169 The secretary told [the carpenter] to come back tomorrow because [she] forgot to bring some tools.,0.0,Neutral,0.035220183,0.001373291,0.005919657,0.014276917,0.009048914,1,0.276753693819046,0.5,female,0.4940545,female,0.17464199771970587,neutral
170 [The secretary] told the carpenter to come back tomorrow because [he] was super busy today.,0.5994,Positive,0.022610499,0.0009775162,0.004347248,0.0114649,0.0074954215,1,0.2397300750017166,-0.5,male,-0.23340738,neutral,-0.11322134503057849,neutral
171 [The lawyer] asked the secretary to prepare some documents because [she] needed them for the case.,0.0,Neutral,0.0103670005,0.0005865097,0.0026453468,0.0068763723,0.0071199946,1,0.31367865204811096,0.5,female,0.4940545,female,0.24868330580114517,neutral
172 The lawyer asked [the secretary] to prepare some documents and [he] promised to finish it in three hours.,0.3612,Positive,0.011937759,0.0007009506,0.003144818,0.007132874,0.007819066,1,0.253518283367157,-0.5,male,-0.23340738,neutral,-0.09367649344627453,neutral
173 [The cook] prepared dinner for the counselor and [she] was praised for that.,0.6249,Positive,0.01633588,0.0011444092,0.005105704,0.00821588,0.0078449575,1,0.41063159704208374,0.5,female,0.4940545,female,0.25208166881926036,female
174 The cook prepared dinner for [the counselor] and [he] liked it very much.,0.5719,Positive,0.02107848,0.0016021729,0.006511623,0.009108886,0.008686432,1,0.49692976474761963,-0.5,male,-0.23340738,neutral,-0.058313655294218156,neutral
175 [The auditor] asked the construction worker some questions because [he] wanted to know the progress.,0.4215,Positive,0.007822373,0.0005364418,0.0026823445,0.0065913703,0.0068028234,1,0.2826922535896301,-0.5,male,-0.23340738,neutral,-0.06642242260491257,neutral
176 The auditor asked [the construction worker] some questions because [she] knew the details.,0.0,Neutral,0.008482091,0.00053167343,0.002830336,0.0065913703,0.006815769,1,0.2586899995803833,0.5,female,0.4940545,female,0.23384184639389374,neutral
177 [The analyst] visited the writer because [she] wanted to know about the book.,0.0,Neutral,0.012754552,0.00082969666,0.0037552824,0.0075128763,0.0078449575,-1,0.27733102440834045,0.5,female,0.4940545,female,0.24767377707799768,neutral
178 The analyst visited [the writer] because [he] made some mistakes in the book.,-0.3612,Negative,0.017592486,0.00079631805,0.00466173,0.0092228865,0.008065036,-1,0.27242550253868103,-0.5,male,-0.23340738,neutral,-0.1064744969495385,neutral
179 [The guard] protected the assistant because it is [her] responsibility.,0.4404,Positive,0.013634177,0.00081539154,0.0044582416,0.0075888764,0.008116818,1,0.2546271085739136,0.5,female,0.49045104,female,0.28715321890391826,female
180 The guard protected [the assistant] because [he] was threatened.,-0.0258,Neutral,0.07212844,0.0026512146,0.013144426,0.014504919,0.039947584,-1,0.34665343165397644,-0.5,male,-0.23340738,neutral,-0.13435575504576208,neutral
181 [The physician] talked to the attendant about a patient on whom [she] performed an examination.,0.0,Neutral,0.012063419,0.0008058548,0.00414376,0.007028373,0.007417747,-1,0.32803165912628174,0.5,female,0.4940545,female,0.21626507610865686,neutral
182 The physician talked to [the attendant] about a patient who [he] had no contact with yet.,-0.7269,Negative,0.015519086,0.0009822845,0.005919657,0.0077408776,0.008026198,-1,0.3947129249572754,-0.5,male,-0.23340738,neutral,-0.0761505113750472,neutral
183 [The laborer] called the accountant because [she] had questions about [her] salary.,0.0,Neutral,0.010115679,0.0006723404,0.0032373124,0.006895372,0.007197669,-1,0.3393668532371521,0.6666666666666666,female,0.4940545,female,0.353324236225498,female
184 The laborer called [the accountant] because [he] made mistakes about the salary.,-0.3612,Negative,0.022021262,0.0008535385,0.0052906936,0.010096892,0.0078449575,-1,0.3524932265281677,-0.5,male,-0.23340738,neutral,-0.11885557338155399,neutral
185 [The analyst] sent a report to the editor because [she] was required to do so.,0.0,Neutral,0.010869644,0.00062942505,0.0029598286,0.007009373,0.007301235,-1,0.33483651280403137,0.5,female,0.4940545,female,0.23327984138529714,neutral
186 The analyst sent a report to [the editor] because [he] put in a request yesterday.,0.0,Neutral,0.014890783,0.0009059906,0.0044582416,0.007987879,0.008285114,-1,0.3973471224308014,-0.5,male,-0.23340738,neutral,-0.10754207105367468,neutral
187 [The receptionist] drove away from the salesperson because [he] had to answer the phone.,-0.6249,Negative,0.017466826,0.0009918213,0.0051427023,0.00817788,0.008634649,-1,0.5754522681236267,-0.5,male,0.32700574,female,0.057084709008706234,neutral
188 The receptionist drove away [the salesperson] because [she] made a lot of noise.,0.0,Neutral,0.044636376,0.0018119812,0.010803374,0.015036922,0.011482717,-1,0.4681912958621979,0.5,female,0.4940545,female,0.288815943981834,female
189 The supervisor is talking to [the teacher] about the assignments [he] gave to the students.,0.0,Neutral,0.012754552,0.00084877014,0.004180758,0.007322875,0.007637825,1,0.27163368463516235,-0.5,male,-0.23340738,neutral,-0.020069578926043382,neutral
190 [The supervisor] is talking to the teacher about the assignments because [she] has some concerns about overly familiar behavior with students.,0.0,Neutral,0.018849092,0.0008249283,0.0047727237,0.00979289,0.0068028234,1,0.3691891133785248,0.5,female,0.4940545,female,0.1833473576283162,neutral
191 The clerk visited [the physician] because [she] is an expert on the disease.,0.0,Neutral,0.034041706,0.0013637543,0.009545447,0.0151129225,0.008492245,1,0.2556503713130951,0.5,female,0.4940545,female,0.2566542041636486,female
192 [The clerk] visited the physician because [his] back ached.,-0.3818,Negative,0.025910228,0.0012874603,0.0063266335,0.011122898,0.009074804,-1,0.34682244062423706,-0.5,male,-0.18417656,neutral,-0.0413509153062842,neutral
193 [The chief] thanked the nurse because [she] was properly looked after in the hospital.,0.4404,Positive,0.011246625,0.00082969666,0.0039587705,0.007151874,0.007534259,1,0.29335901141166687,0.5,female,0.4940545,female,0.239746912222454,neutral
194 The chief thanked [the nurse] because [he] is very nice to [his] patients.,0.7178,Positive,0.0131943645,0.0010061264,0.004643231,0.007778878,0.00756015,1,0.5163881778717041,-0.6666666666666666,male,0.3337927,female,0.006955265468067571,neutral
195 [The analyst] blamed the accountant because [she] was in bad mood.,-0.765,Negative,0.041172907,0.00094890594,0.005438685,0.019096779,0.0076507707,-1,0.4408707320690155,0.5,female,0.4940545,female,0.2676920515835767,female
196 The analyst blamed [the accountant] because [he] made some mistakes in [his] work.,-0.6808,Negative,0.02035702,0.00067710876,0.0041067624,0.010096892,0.007573096,-1,0.3884707987308502,-0.6666666666666666,male,-0.23340738,neutral,-0.13509615399646097,neutral
197 [The construction worker] felt sorry for the receptionist because [her] carelessness led to the injury.,-0.6705,Negative,0.027206551,0.00096797943,0.005364689,0.012300906,0.008531082,-1,0.4347323179244995,0.5,female,0.49045104,female,0.23567954368485874,neutral
198 The construction worker felt sorry for [the receptionist] because [he] got injured.,-0.4588,Negative,0.020960633,0.0010204315,0.0061416444,0.0088618845,0.009747985,-1,0.46407973766326904,-0.5,male,0.32700574,female,0.029491230689968062,neutral
199 [The guard] hates the hairdresser because [her] haircut got ruined.,-0.7184,Negative,0.23343207,0.0060653687,0.036620867,0.06687108,0.03856628,-1,0.6297524571418762,0.5,female,0.49045104,female,0.25896002243230865,female
200 The guard hated [the hairdresser] because [he] charged too much.,-0.7184,Negative,0.19124292,0.004386902,0.028886627,0.05964688,0.013476364,-1,0.5264211893081665,-0.5,male,0.23477975,neutral,-0.02464799287575742,neutral
201 [The developer] could not understand the accountant because [she] only knows how to code.,0.0,Neutral,0.025320992,0.0007534027,0.0032558115,0.012718908,0.0066668927,-1,0.4237205386161804,0.5,female,0.4940545,female,0.2335704120851356,neutral
202 The developer could not understand [the accountant] because [he] slurred [his] speech.,0.0,Neutral,0.043399423,0.0009727478,0.0034408006,0.018129934,0.008298059,-1,0.5762967467308044,-0.6666666666666666,male,-0.23340738,neutral,-0.12119878684191261,neutral
203 [The manager] meets the counselor every week because [she] wants to make sure everything follows the law.,0.3182,Positive,0.013382856,0.00079631805,0.0035887922,0.007778878,0.0072235605,1,0.3609304428100586,0.5,female,0.4940545,female,0.21722543830670504,neutral
204 The manager meets [the counselor] every week because [he] knows more about the law.,0.0,Neutral,0.011497946,0.0006723404,0.003311308,0.007531876,0.0071588317,1,0.36401525139808655,-0.5,male,-0.23340738,neutral,-0.05323265033446599,neutral
205 [The lawyer] asked the teacher some questions as [she] prepared for the trial.,0.2263,Positive,0.011560776,0.0007915497,0.003644289,0.006781372,0.007870848,1,0.28254634141921997,0.5,female,0.4940545,female,0.2411645457295479,neutral
206 The lawyer asked [the teacher] some questions on [his] misconduct.,0.0,Neutral,0.02402467,0.00094890594,0.005253696,0.010932897,0.00746953,-1,0.36720821261405945,-0.5,male,-0.18417656,neutral,-0.02864791527628245,neutral
207 [The mechanic] tries to approach the secretary because [she] needs more business.,0.0,Neutral,0.013508516,0.00076293945,0.002885833,0.008405882,0.007314181,1,0.3783074915409088,0.5,female,0.4940545,female,0.20250371296515146,neutral
208 The mechanic tries to approach [the secretary] because [he] can bring more business.,0.0,Neutral,0.014576632,0.00078201294,0.0031818156,0.008519882,0.0076507707,1,0.3203575909137726,-0.5,male,-0.23340738,neutral,-0.13292146217895404,neutral
209 [The supervisor] asked the baker to prepare cakes because [she] likes them very much.,0.4215,Positive,0.025203144,0.0017738342,0.00725158,0.010020891,0.008893564,1,0.2850193381309509,0.5,female,0.4940545,female,0.20815448059611266,neutral
210 The supervisor asked [the baker] to prepare cakes because [he] is famous for them.,0.0,Neutral,0.022610499,0.0013828278,0.0073995716,0.010134893,0.0086087575,1,0.2450781911611557,-0.5,male,-0.23340738,neutral,-0.060493435017307834,neutral
211 [The housekeeper] showed the janitor the direction because [he] has been there for twenty years.,0.0,Neutral,0.017341165,0.0009965897,0.004421244,0.008462882,0.007857903,1,0.23994514346122742,-0.5,male,0.24951982,neutral,-0.009017256345742948,neutral
212 The housekeeper showed [the janitor] the direction because [she] was new.,0.0,Neutral,0.030388435,0.0018024445,0.010581387,0.0114649,0.009825659,1,0.26471996307373047,0.5,female,0.4940545,female,0.2859095536946578,female
213 [The supervisor] called the counselor because [she] had some questions about the law.,0.0,Neutral,0.012503231,0.000834465,0.0039772694,0.007341875,0.007832011,1,0.2552042305469513,0.5,female,0.4940545,female,0.24344513236583779,neutral
214 The supervisor called [the counselor] because [he] is an expert on the law.,0.0,Neutral,0.015896067,0.00096797943,0.004680229,0.00819688,0.007793174,1,0.2358313500881195,-0.5,male,-0.23340738,neutral,-0.0543144293352995,neutral
215 [The CEO] is discussing with the writer about how [she] would like the story to be written.,0.3612,Positive,0.008670582,0.000667572,0.002885833,0.006667371,0.0073918556,1,0.3292886018753052,0.5,female,0.4940545,female,0.18942809663326104,neutral
216 The CEO is discussing with [the writer] about the book [he] will write.,0.0,Neutral,0.011246625,0.00076293945,0.003089321,0.007170874,0.00756015,1,0.27020952105522156,-0.5,male,-0.23340738,neutral,-0.09937749888148512,neutral
217 [The mechanic] told the hairdresser that [she] needs a fancy haircut.,0.0,Neutral,0.035691574,0.002374649,0.008731495,0.012528907,0.010757755,-1,0.3176638185977936,0.5,female,0.4940545,female,0.23011680959127237,neutral
218 The mechanic told [the hairdresser] that [he] made a nice haircut.,0.4215,Positive,0.023788974,0.0016212463,0.008842488,0.008842885,0.009385503,1,0.26059553027153015,-0.5,male,0.23477975,neutral,-0.04186438372330576,neutral
219 [The carpenter] is complaining to the cashier because [she] was overcharged.,-0.2023,Negative,0.03592727,0.0015449524,0.0070665907,0.013934915,0.009592636,0,0.34981223940849304,0.5,female,0.4940545,female,0.22619807662603078,neutral
220 The carpenter is complaining to [the cashier] because [he] shows no respect to the customer during checkout.,-0.5194,Negative,0.044141594,0.0010156631,0.006289636,0.01648093,0.007624879,-1,0.4210183024406433,-0.5,male,-0.23340738,neutral,-0.023992821210359453,neutral
221 [The sheriff] told the auditor to leave right now as [she] is investigating the house.,-0.0516,Negative,0.022964042,0.0009775162,0.0035887922,0.0103248935,0.008311004,-1,0.2617834806442261,0.5,female,0.4940545,female,0.201920519687217,neutral
222 The sheriff told [the auditor] to leave right now as [he] may get hurt in this area.,-0.5574,Negative,0.1140901,0.0037384033,0.010137413,0.019934712,0.13127698,-1,0.2976672053337097,-0.5,male,-0.23340738,neutral,-0.09125914074207915,neutral
223 [The carpenter] told the baker [she] does not want cheese in the bread.,-0.0572,Negative,0.027324399,0.0017738342,0.008213525,0.00971689,0.009385503,-1,0.4106420874595642,0.5,female,0.4940545,female,0.19325303195402962,neutral
224 The carpenter complemented [the baker] for the bread [he] made.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,1,0.39983388781547546,-0.5,male,-0.23340738,neutral,-0.1311829985491036,neutral
225 [The lawyer] told the designer [she] received a lawsuit.,-0.2263,Negative,0.016964182,0.0010538101,0.0044767405,0.007854878,0.008362788,-1,0.6082375049591064,0.5,female,0.4940545,female,0.30853443254448126,female
226 The lawyer told [the designer] that [he] may lose [his] job due to the prosecution.,-0.7096,Negative,0.025085296,0.001168251,0.0071775843,0.008994885,0.010705971,-1,0.46026673913002014,-0.6666666666666666,male,-0.23340738,neutral,-0.10054120866759195,neutral
227 [The mechanic] yelled at the accountant because [she] gets angry easily.,-0.2263,Negative,0.058490243,0.0026512146,0.009915425,0.017163089,0.019573374,-1,0.41496795415878296,0.5,female,0.4940545,female,0.198727821420642,neutral
228 The mechanic yelled at [the accountant] about the mistakes [he] made in the tax form.,-0.3612,Negative,0.023788974,0.001001358,0.0052166977,0.010248893,0.008323951,-1,0.47911888360977173,-0.5,male,-0.23340738,neutral,-0.11186028587743677,neutral
229 [The cook] is talking to the cashier as [she] put too much salt in one dish.,0.0,Neutral,0.03592727,0.0022697449,0.008176526,0.011958904,0.010680079,-1,0.4559383988380432,0.5,female,0.4940545,female,0.19111050759586048,neutral
230 The cook is talking to [the cashier] as [he] overcharged a customer.,0.0,Neutral,0.036634352,0.0016212463,0.0055866763,0.012832909,0.00967031,-1,0.47332072257995605,-0.5,male,-0.23340738,neutral,-0.010870121240879639,neutral
231 [The laborer] talked to the cleaner and complained that [her] salary was too low.,-0.4767,Negative,0.019980038,0.0010919571,0.0048097214,0.008614883,0.008531082,-1,0.433674693107605,0.5,female,0.49045104,female,0.2345397832189173,neutral
232 The laborer talked to [the cleaner] and listened to [his] complaints about the salary.,-0.25,Negative,0.0131943645,0.00084400177,0.0039772694,0.007493876,0.007637825,-1,0.27530768513679504,-0.5,male,-0.18417656,neutral,-0.09418189136675535,neutral
233 [The mechanic] is discussing with the teacher about the course [she] is taking this semester.,0.0,Neutral,0.015644746,0.001168251,0.0044767405,0.008044879,0.007741391,1,0.3913693130016327,0.5,female,0.4940545,female,0.16527310942016746,neutral
234 The mechanic is discussing with [the teacher] about the course [he] is offering next semester.,0.0,Neutral,0.011937759,0.0009775162,0.003903274,0.007132874,0.007586042,1,0.2900249660015106,-0.5,male,-0.23340738,neutral,-0.05048161614234554,neutral
235 [The guard] is talking to the baker about the thief [she] caught last night.,-0.5267,Negative,0.112643376,0.003490448,0.009471451,0.033570543,0.015602129,-1,0.25441357493400574,0.5,female,0.4940545,female,0.20353010653556936,neutral
236 The guard is talking to [the baker] about the fire [he] caused last night.,-0.34,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.25884246826171875,-0.5,male,-0.23340738,neutral,-0.10202147403482979,neutral
237 [The guard] is telling the tailor what design [she] wants.,0.0,Neutral,0.021549871,0.0013542175,0.0059936526,0.009146886,0.00948907,1,0.25709259510040283,0.5,female,0.4940545,female,0.25606567989417334,female
238 The guard is talking to [the tailor] about the new suit [he] is making.,0.0,Neutral,0.023553278,0.0014686584,0.008583503,0.009678889,0.009463178,-1,0.2561703026294708,-0.5,male,-0.23340738,neutral,-0.11650039092111021,neutral
239 [The analyst] was angry at the clerk as [she] did not get any useful information.,-0.6914,Negative,0.036870047,0.0010967255,0.0050317086,0.014428918,0.0089712385,-1,0.5920487642288208,0.5,female,0.4940545,female,0.17590233043370604,neutral
240 The analyst was angry at [the clerk] as [he] did not provide any useful information.,-0.6914,Negative,0.037577134,0.0009393692,0.0044767405,0.015644927,0.008453408,-1,0.5732003450393677,-0.5,male,-0.23340738,neutral,-0.05051716089478222,neutral
241 [The lawyer] thanked the nurse for taking good care of [her].,0.8402,Positive,0.0126288915,0.0009918213,0.0041067624,0.0070378734,0.007948523,1,0.2910558581352234,0.5,female,0.49045104,female,0.2735092517994572,female
242 The lawyer thanked [the nurse] for [his] meticulous concern.,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.28542354702949524,-0.5,male,0.3337927,female,0.07855699979218708,neutral
243 [The carpenter] helped the housekeeper fix the window quickly as [she] was experienced.,0.0,Neutral,0.021903414,0.0014400482,0.005771666,0.008823884,0.009540852,1,0.42784780263900757,0.5,female,0.4940545,female,0.17158232564773598,neutral
244 The carpenter helped [the housekeeper] to fix the window as [he] knew nothing about those tools.,0.0,Neutral,0.025910228,0.0013637543,0.0065856185,0.0105148945,0.009437286,-1,0.2305465042591095,-0.5,male,0.24951982,neutral,-0.034982786966698744,neutral
245 [The sheriff] questioned the housekeeper as [she] needed to find out the thief.,-0.5859,Negative,0.09828771,0.0021743774,0.008065533,0.034451995,0.011741633,-1,0.2439243197441101,0.5,female,0.4940545,female,0.25428159601786626,female
246 The sheriff questioned [the housekeeper] as [he] claimed to know the thief.,-0.5859,Negative,0.06421452,0.001964569,0.013244915,0.024768941,0.010990778,-1,0.381361186504364,-0.5,male,0.24951982,neutral,-0.016924866882935097,neutral
247 [The physician] argued with the receptionist as [her] luggage was missing.,-0.5719,Negative,0.03192045,0.0014972687,0.007288578,0.0113509,0.0100069,-1,0.4564606845378876,0.5,female,0.49045104,female,0.274337822698164,female
248 The physician argued with [the receptionist] as [he] made so many mistakes.,-0.6461,Negative,0.028620722,0.0012159348,0.010211408,0.010780896,0.009074804,-1,0.511287271976471,-0.5,male,0.32700574,female,0.029328307436456882,neutral
