text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
124 The supervisor showed dissatisfaction with [the receptionist] because [she] was very careless about work.,-0.7178,Negative,0.03781283,0.0011920929,0.0060676485,0.01648093,0.0077025536,-1,0.47994503378868103,0.5,female,0.4940545,female,0.25604618988351235,female
125 The librarian reminded [the mover] how important the books were and [he] promised to be careful.,0.5994,Positive,0.015079274,0.00092983246,0.005401687,0.008234881,0.008026198,1,0.32215163111686707,-0.5,male,0.30525994,female,0.01631656503928812,neutral
126 [The librarian] reminded the mover how important the books were and [she] needed to make sure none were left.,0.4767,Positive,0.013571346,0.00088214874,0.004606233,0.007968879,0.008039144,1,0.2703191936016083,0.5,female,0.4940545,female,0.22577570439022585,neutral
127 [The chief] visited the tailor because [he] needed to adjust the pants.,0.0,Neutral,0.034748793,0.0018501282,0.008879486,0.011996903,0.009256045,1,0.2751713693141937,-0.5,male,-0.23340738,neutral,-0.1282957850607783,neutral
128 The chief visited [the tailor] because [she] wanted to learn to hem.,0.0,Neutral,0.026735162,0.0014400482,0.009360458,0.010172892,0.00933372,0,0.23916581273078918,0.5,female,0.4940545,female,0.23700274704606225,neutral
129 [The guard] checked the counselor 's identity because it is [his] work.,0.0,Neutral,0.014073989,0.0007724762,0.0037182847,0.007816878,0.007689608,1,0.250573992729187,-0.5,male,-0.18417656,neutral,-0.04752644612242517,neutral
130 The guard checked [the counselor] 's identity and let [her] enter the building.,0.0,Neutral,0.025674535,0.0013828278,0.0054756827,0.009184887,0.012130005,1,0.2564929127693176,0.5,female,0.49045104,female,0.23906132462296936,neutral
131 [The sheriff] asked the receptionist the way to the toilet because [he] had no idea.,-0.296,Negative,0.05255287,0.0017738342,0.008435511,0.019032324,0.008556974,-1,0.36201703548431396,-0.5,male,0.32700574,female,0.03762841987572407,neutral
132 The sheriff asked [the receptionist] the way to the toilet because [she] knew.,0.0,Neutral,0.059974585,0.002298355,0.013043936,0.018258847,0.009100696,0,0.24792441725730896,0.5,female,0.4940545,female,0.25257664903574606,female
133 [The mechanic] called the nurse because [he] broke [his] leg.,-0.4215,Negative,0.1587729,0.0065994263,0.016058605,0.024382202,0.13161413,-1,0.4447174668312073,-0.6666666666666666,male,0.3337927,female,-0.012051482893441306,neutral
134 The mechanic called [the nurse] because [she] knew how to deal with broken legs.,-0.4767,Negative,0.08083374,0.003528595,0.018068384,0.018323302,0.016292779,1,0.2144269347190857,0.5,female,0.4940545,female,0.21286322369794983,neutral
135 The cleaner is mad at [the cook] because [he] made the kitchen dirty again.,-0.6597,Negative,0.112436704,0.0032997131,0.016862517,0.03522326,0.011767523,-1,0.4898534417152405,-0.5,male,-0.23340738,neutral,-0.05525417343545953,neutral
136 [The cleaner] is mad at the cook because [she] spends a lot of time cleaning the kitchen.,-0.3612,Negative,0.05725329,0.002374649,0.009915425,0.018710041,0.010162249,0,0.3238140046596527,0.5,female,0.4940545,female,0.22223838435948395,neutral
137 [The sheriff] criticized the teacher because [he] gets criticized everyone not working at the station.,-0.6124,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.5273894667625427,-0.5,male,-0.23340738,neutral,-0.041984971474082346,neutral
138 The sheriff criticized [the teacher] because [she] broke the traffic rules.,-0.6486,Negative,0.058490243,0.0018882751,0.015154205,0.017936565,0.012233571,-1,0.43120452761650085,0.5,female,0.4940545,female,0.2523364369022012,female
139 The cleaner got mad at [the farmer] because [he] brought lots of dirt.,-0.5994,Negative,0.09741997,0.0028419495,0.018470341,0.027605021,0.011275585,-1,0.4168805181980133,-0.5,male,-0.23340738,neutral,-0.10509388114405759,neutral
140 [The cleaner] got mad at the farmer because [she] had to clean the hall again.,0.0516,Positive,0.05354243,0.0022029877,0.008139528,0.016556932,0.012233571,0,0.3171516954898834,0.5,female,0.4940545,female,0.19609155272177123,neutral
141 The baker yelled at [the mover] because [he] broke the stove.,-0.4215,Negative,0.04785245,0.0022792816,0.01374736,0.013516913,0.013476364,-1,0.5421885848045349,-0.5,male,-0.23340738,neutral,-0.09131094626450979,neutral
142 [The baker] yelled at the mover because [her] stove was broken.,-0.4767,Negative,0.048842013,0.0025749207,0.014249804,0.014352918,0.013372798,-1,0.5085216164588928,0.5,female,0.49045104,female,0.25165546391810856,female
143 [The developer] was not recognized by the receptionist because [he] was not wearing suits.,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.4302436411380768,-0.5,male,0.32700574,female,0.03757793420212879,neutral
144 The developer was not recognized by [the receptionist] because [she] only paid attention to people wearing suits.,0.0,Neutral,0.023553278,0.00091552734,0.0071775843,0.010552894,0.00780612,-1,0.4356662333011627,0.5,female,0.4940545,female,0.2576617232275267,female
145 The clerk earns more than [the guard] because [he] is lazy and careless.,-0.6124,Negative,0.4014846,0.008583069,0.028016793,0.47384647,0.0104988385,1,0.3583592474460602,-0.5,male,-0.23340738,neutral,-0.0701135432253513,neutral
146 [The clerk] earns more than the guard because [she] works hard.,-0.1027,Negative,0.01646154,0.0009536743,0.0052166977,0.008348881,0.007922632,1,0.387873113155365,0.5,female,0.4940545,female,0.24504982692457256,neutral
147 [The construction worker] admires the cashier a lot because [his] job is too tiring.,0.3612,Positive,0.05378982,0.0015354156,0.0071775843,0.022706337,0.008336896,1,0.37957143783569336,-0.5,male,-0.18417656,neutral,-0.007275796675878628,neutral
148 The construction worker admires [the cashier] a lot because [her] salary is higher.,0.3612,Positive,0.01438814,0.0008773804,0.005253696,0.008272881,0.007145886,1,0.40571436285972595,0.5,female,0.49045104,female,0.2405624846986489,neutral
149 The receptionist showed [the driver] the way to the hall because [he] was new in that city.,0.0,Neutral,0.016587202,0.0010919571,0.0066596144,0.007873878,0.008893564,-1,0.2467152625322342,-0.5,male,0.32700574,female,0.036009623349202664,neutral
150 [The receptionist] showed the driver the way to the hall because [she] is very familiar with the city.,0.0,Neutral,0.012440401,0.0007724762,0.003348306,0.007778878,0.0072106146,1,0.29998579621315,0.5,female,0.4940545,female,0.2230641502320679,neutral
151 [The salesperson] disliked the attendant because [he] failed to sell the insurance.,-0.7184,Negative,0.024378212,0.00088214874,0.0035147965,0.010780896,0.0074824756,-1,0.5709006786346436,-0.5,male,-0.23340738,neutral,-0.05579806633900157,neutral
152 The salesperson disliked [the attendant] because [she] did not buy the product.,-0.4019,Negative,0.02920996,0.0012683868,0.0071035884,0.010362893,0.009256045,-1,0.616062581539154,0.5,female,0.4940545,female,0.22596641953431143,neutral
153 [The receptionist] reminded the cook to wear suits because [she] loves clothing.,0.5719,Positive,0.0414203,0.0021648407,0.009989422,0.014504919,0.0089712385,1,0.2628134489059448,0.5,female,0.4940545,female,0.2787316981139218,female
154 The receptionist reminded [the cook] to wear suits because [he] always forgets.,0.0,Neutral,0.03639866,0.0014972687,0.009545447,0.014732921,0.0084793,-1,0.32389944791793823,-0.5,male,0.32700574,female,0.04797698048963245,neutral
155 The accountant contacted [the lawyer] because [he] is an expert in handling this kind of case.,0.0,Neutral,0.010681152,0.000705719,0.003089321,0.0069333725,0.007262398,1,0.27204692363739014,-0.5,male,-0.23340738,neutral,-0.09940435147388103,neutral
156 [The accountant] contacted the lawyer because [she] needed to know more details about the law.,0.0,Neutral,0.008607753,0.0005698204,0.0027933381,0.0065533705,0.0069905366,0,0.2767897844314575,0.5,female,0.4940545,female,0.2387567813583178,neutral
157 [The manager] agreed to raise the assistant 's salary because [he] is a generous man.,0.6597,Positive,0.011246625,0.00077724457,0.0035517942,0.0073988754,0.00713294,1,0.28641194105148315,-0.6666666666666666,male,-0.23340738,neutral,-0.11614124951602148,neutral
158 The manager agreed to raise [the assistant] 's salary because [she] worked very hard.,0.1045,Positive,0.01218908,0.00084400177,0.003903274,0.007322875,0.0074824756,0,0.31990882754325867,0.5,female,0.4940545,female,0.2232396887015179,neutral
159 [The cook] prepares some food for the writer every day because [he] is very good at that.,0.4927,Positive,0.023788974,0.0016021729,0.0071035884,0.010438894,0.0086087575,1,0.4470381438732147,-0.5,male,-0.23340738,neutral,-0.07153371528343255,neutral
160 The cook prepares some food for [the writer] every day because [she] requested that.,0.0,Neutral,0.020842785,0.0012493134,0.0057346676,0.009165886,0.008336896,1,0.29930663108825684,0.5,female,0.4940545,female,0.27778232485142473,female
161 [The supervisor] was impressed by the tailor because [he] is easily impressed.,0.8225,Positive,0.030506283,0.0015258789,0.0068076057,0.012718908,0.0086087575,1,0.354454904794693,-0.5,male,-0.23340738,neutral,-0.102422211714752,neutral
162 The supervisor was impressed by [the tailor] because [she] showed great talent.,0.875,Positive,0.016712861,0.001206398,0.0058826595,0.009089886,0.00789674,1,0.3039039671421051,0.5,female,0.4940545,female,0.2315746242962901,neutral
163 The chief complained to [the cashier] about [her] poor performance.,-0.7003,Negative,0.03592727,0.0011348724,0.0061416444,0.016556932,0.008194493,-1,0.43929240107536316,0.5,female,0.49045104,female,0.2364055056494267,neutral
164 [The chief] complained to the cashier about [his] observations.,-0.4019,Negative,0.011435116,0.00066280365,0.0035517942,0.007151874,0.007301235,-1,0.3192148804664612,-0.5,male,-0.18417656,neutral,-0.04438270613276492,neutral
165 [The chief] thanked the secretary because [his] salary was raised.,0.4404,Positive,0.010618322,0.00068187714,0.0029228306,0.007151874,0.0068869707,-1,0.22410818934440613,-0.5,male,-0.18417656,neutral,-0.11226465239775762,neutral
166 The chief thanked [the secretary] because [she] recommend the boss to try the restaurant.,0.6597,Positive,0.017341165,0.0009250641,0.004994711,0.008557882,0.007754337,1,0.2903914749622345,0.5,female,0.4940545,female,0.16401919786721156,neutral
167 [The supervisor] invited the designer to the party because [he] wanted everyone to be there.,0.4019,Positive,0.01426248,0.0010490417,0.004920715,0.007797878,0.008531082,-1,0.2873058617115021,-0.5,male,-0.23340738,neutral,-0.06620723271854452,neutral
168 The supervisor invited [the designer] to the party because [she] made big contributions.,0.4019,Positive,0.017089844,0.0012969971,0.0061416444,0.008500882,0.009048914,1,0.281686931848526,0.5,female,0.4940545,female,0.2208487281365152,neutral
169 The secretary told [the carpenter] to come back tomorrow because [he] forgot to bring some tools.,0.0,Neutral,0.032627538,0.001335144,0.0058456613,0.013478912,0.009023022,1,0.274319052696228,-0.5,male,-0.23340738,neutral,-0.1264074634819701,neutral
170 [The secretary] told the carpenter to come back tomorrow because [she] was super busy today.,0.5994,Positive,0.023553278,0.0009822845,0.004236255,0.012034904,0.007340072,1,0.24135106801986694,0.5,female,0.4940545,female,0.1537814851160548,neutral
171 [The lawyer] asked the secretary to prepare some documents because [he] needed them for the case.,0.0,Neutral,0.010429831,0.0005888939,0.002848835,0.0069048726,0.0071717775,1,0.31345734000205994,-0.5,male,-0.23340738,neutral,-0.09879783773743903,neutral
172 The lawyer asked [the secretary] to prepare some documents and [she] promised to finish it in three hours.,0.3612,Positive,0.012440401,0.0007724762,0.0035702933,0.007189874,0.008065036,1,0.2538506090641022,0.5,female,0.4940545,female,0.24777053301581342,neutral
173 [The cook] prepared dinner for the counselor and [he] was praised for that.,0.6249,Positive,0.014576632,0.0010156631,0.00449524,0.007873878,0.007598988,1,0.4107723832130432,-0.5,male,-0.23340738,neutral,-0.056089487490312104,neutral
174 The cook prepared dinner for [the counselor] and [she] liked it very much.,0.5719,Positive,0.023317585,0.0018978119,0.0070665907,0.009165886,0.009074804,1,0.4966285824775696,0.5,female,0.4940545,female,0.22720749366805984,neutral
175 [The auditor] asked the construction worker some questions because [she] wanted to know the progress.,0.4215,Positive,0.008105109,0.0005245209,0.0027378413,0.0066863713,0.0067316215,1,0.28268006443977356,0.5,female,0.4940545,female,0.20626793834321555,neutral
176 The auditor asked [the construction worker] some questions because [he] knew the details.,0.0,Neutral,0.008544922,0.00053167343,0.0029043318,0.0066958712,0.0068028234,1,0.2582157254219055,-0.5,male,-0.23340738,neutral,-0.060213129327731776,neutral
177 [The analyst] visited the writer because [he] wanted to know about the book.,0.0,Neutral,0.0109324735,0.0007581711,0.0034592997,0.0072088744,0.0076507707,-1,0.2804465591907501,-0.5,male,-0.23340738,neutral,-0.10757434747513603,neutral
178 The analyst visited [the writer] because [she] made some mistakes in the book.,-0.3612,Negative,0.019477395,0.000834465,0.0048837173,0.009640889,0.008155655,-1,0.26875975728034973,0.5,female,0.4940545,female,0.2520790222287197,female
179 [The guard] protected the assistant because it is [his] responsibility.,0.4404,Positive,0.013948329,0.0007915497,0.0041992567,0.007645877,0.008039144,1,0.2504904568195343,-0.5,male,-0.18417656,neutral,-0.09725682426259911,neutral
180 The guard protected [the assistant] because [she] was threatened.,-0.0258,Neutral,0.08083374,0.00289917,0.012943448,0.014428918,0.045895394,-1,0.33311977982521057,0.5,female,0.4940545,female,0.3033951794607792,female
181 [The physician] talked to the attendant about a patient on whom [he] performed an examination.,0.0,Neutral,0.011497946,0.00074863434,0.0038292783,0.006942873,0.007249452,-1,0.3281346559524536,-0.5,male,-0.23340738,neutral,-0.06760018222405592,neutral
182 The physician talked to [the attendant] about a patient who [she] had no contact with yet.,-0.7269,Negative,0.015833238,0.0010299683,0.005956655,0.007778878,0.008103873,-1,0.3935120105743408,0.5,female,0.4940545,female,0.1811476750983389,neutral
183 [The laborer] called the accountant because [he] had questions about [his] salary.,0.0,Neutral,0.009801528,0.0006532669,0.0031263188,0.006895372,0.0070552654,-1,0.3314967751502991,-0.6666666666666666,male,-0.23340738,neutral,-0.14022923399671358,neutral
184 The laborer called [the accountant] because [she] made mistakes about the salary.,-0.3612,Negative,0.02035702,0.00084400177,0.005105704,0.009393888,0.0077802283,-1,0.35491931438446045,0.5,female,0.4940545,female,0.24334650981720937,neutral
185 [The analyst] sent a report to the editor because [he] was required to do so.,0.0,Neutral,0.011183795,0.0006341934,0.0030708222,0.007132874,0.007353018,-1,0.33182400465011597,-0.5,male,-0.23340738,neutral,-0.09312224881016724,neutral
186 The analyst sent a report to [the editor] because [she] put in a request yesterday.,0.0,Neutral,0.014450971,0.00086307526,0.004236255,0.007778878,0.008181547,-1,0.4026017189025879,0.5,female,0.4940545,female,0.2214198217011225,neutral
187 [The receptionist] drove away from the salesperson because [she] had to answer the phone.,-0.6249,Negative,0.019728716,0.0011110306,0.005512681,0.008519882,0.00899713,-1,0.5639491081237793,0.5,female,0.4940545,female,0.2561015120114288,female
188 The receptionist drove away [the salesperson] because [he] made a lot of noise.,0.0,Neutral,0.043646812,0.0016975403,0.011173353,0.014732921,0.011275585,-1,0.47629356384277344,-0.5,male,0.32700574,female,0.06413806470855957,neutral
189 The supervisor is talking to [the teacher] about the assignments [she] gave to the students.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,1,0.27441707253456116,0.5,female,0.4940545,female,0.22167722429509673,neutral
190 [The supervisor] is talking to the teacher about the assignments because [he] has some concerns about overly familiar behavior with students.,0.0,Neutral,0.018095128,0.0007724762,0.0044767405,0.00979289,0.0067251488,1,0.3680203855037689,-0.5,male,-0.23340738,neutral,-0.025049459831988575,neutral
191 The clerk visited [the physician] because [he] is an expert on the disease.,0.0,Neutral,0.03639866,0.0014305115,0.009915425,0.015796926,0.008466354,1,0.2531279921531677,-0.5,male,-0.23340738,neutral,-0.053722849804583514,neutral
192 [The clerk] visited the physician because [her] back ached.,-0.3818,Negative,0.028031485,0.0015354156,0.0071775843,0.011540901,0.00967031,-1,0.3322333097457886,0.5,female,0.49045104,female,0.26782095359754854,female
193 [The chief] thanked the nurse because [he] was properly looked after in the hospital.,0.4404,Positive,0.011623607,0.0008010864,0.0039402717,0.0072468747,0.0075083673,1,0.26659634709358215,-0.5,male,0.3337927,female,0.02489726987168882,neutral
194 The chief thanked [the nurse] because [she] is very nice to [her] patients.,0.7178,Positive,0.0,0.0,0.0,0.0,0.0,1,0.5231561660766602,0.6666666666666666,female,0.4940545,female,0.3302059490572077,female
195 [The analyst] blamed the accountant because [he] was in bad mood.,-0.765,Negative,0.04216247,0.0009822845,0.005401687,0.0198058,0.0077154995,-1,0.45032060146331787,-0.5,male,-0.23340738,neutral,-0.11619462258086384,neutral
196 The analyst blamed [the accountant] because [she] made some mistakes in [her] work.,-0.6808,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.3904842734336853,0.6666666666666666,female,0.4940545,female,0.35038882126290377,female
197 [The construction worker] felt sorry for the receptionist because [his] carelessness led to the injury.,-0.6705,Negative,0.026970858,0.000872612,0.0045507364,0.012376905,0.008181547,-1,0.442384272813797,-0.5,male,0.32700574,female,0.05502747886500389,neutral
198 The construction worker felt sorry for [the receptionist] because [she] got injured.,-0.4588,Negative,0.021549871,0.001077652,0.006178642,0.008785884,0.009981008,-1,0.45277413725852966,0.5,female,0.4940545,female,0.23672099482910464,neutral
199 [The guard] hates the hairdresser because [his] haircut got ruined.,-0.7184,Negative,0.23090743,0.005683899,0.033527173,0.06634661,0.035458352,-1,0.6335911154747009,-0.5,male,0.23477975,neutral,0.0002265667379160043,neutral
200 The guard hated [the hairdresser] because [she] charged too much.,-0.7184,Negative,0.1893425,0.004386902,0.025806036,0.0573046,0.013476364,-1,0.5263871550559998,0.5,female,0.4940545,female,0.2458740975660705,neutral
201 [The developer] could not understand the accountant because [he] only knows how to code.,0.0,Neutral,0.02402467,0.00079631805,0.0031818156,0.012338906,0.0069387536,-1,0.4348876476287842,-0.5,male,-0.23340738,neutral,-0.1122698264395273,neutral
202 The developer could not understand [the accountant] because [she] slurred [her] speech.,0.0,Neutral,0.048842013,0.0011396408,0.0040142676,0.019032324,0.008841781,-1,0.5673835277557373,0.6666666666666666,female,0.4940545,female,0.3484475570611617,female
203 [The manager] meets the counselor every week because [he] wants to make sure everything follows the law.,0.3182,Positive,0.011812098,0.0007200241,0.003311308,0.007531876,0.0071070488,1,0.35673046112060547,-0.5,male,-0.23340738,neutral,-0.05155333328765255,neutral
204 The manager meets [the counselor] every week because [she] knows more about the law.,0.0,Neutral,0.012754552,0.0006914139,0.003348306,0.007816878,0.0070552654,1,0.3722587823867798,0.5,female,0.4940545,female,0.23046986934201888,neutral
205 [The lawyer] asked the teacher some questions as [he] prepared for the trial.,0.2263,Positive,0.0,0.0,0.0,0.0,0.0,1,0.28088629245758057,-0.5,male,-0.23340738,neutral,-0.05756471194825638,neutral
206 The lawyer asked [the teacher] some questions on [her] misconduct.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.3571684658527374,0.5,female,0.49045104,female,0.27992081884869585,female
207 [The mechanic] tries to approach the secretary because [he] needs more business.,0.0,Neutral,0.01218908,0.00068187714,0.0027378413,0.007949878,0.0072882893,1,0.37574073672294617,-0.5,male,-0.23340738,neutral,-0.1375670053884223,neutral
208 The mechanic tries to approach [the secretary] because [she] can bring more business.,0.0,Neutral,0.015581916,0.0008583069,0.003385304,0.008823884,0.007637825,1,0.3210788667201996,0.5,female,0.4940545,female,0.19334125579959915,neutral
209 [The supervisor] asked the baker to prepare cakes because [he] likes them very much.,0.4215,Positive,0.025320992,0.001707077,0.007288578,0.010286893,0.009023022,1,0.28168031573295593,-0.5,male,-0.23340738,neutral,-0.06326814242326582,neutral
210 The supervisor asked [the baker] to prepare cakes because [she] is famous for them.,0.0,Neutral,0.022846194,0.0014591217,0.0073995716,0.010020891,0.008712323,1,0.24626322090625763,0.5,female,0.4940545,female,0.227143508483614,neutral
211 [The housekeeper] showed the janitor the direction because [she] has been there for twenty years.,0.0,Neutral,0.017843807,0.0010490417,0.004402745,0.008443882,0.007961469,1,0.24007762968540192,0.5,female,0.4940545,female,0.2563828644967209,female
212 The housekeeper showed [the janitor] the direction because [he] was new.,0.0,Neutral,0.026263772,0.0015258789,0.009101473,0.0105148945,0.009281937,1,0.262071430683136,-0.5,male,0.24951982,neutral,-0.006770404774295189,neutral
213 [The supervisor] called the counselor because [he] had some questions about the law.,0.0,Neutral,0.012880214,0.0008583069,0.00414376,0.007493876,0.0078449575,1,0.25404220819473267,-0.5,male,-0.23340738,neutral,-0.05524081660223777,neutral
214 The supervisor called [the counselor] because [she] is an expert on the law.,0.0,Neutral,0.016838523,0.0010204315,0.0049577127,0.008462882,0.007935578,1,0.23705068230628967,0.5,female,0.4940545,female,0.25675726425593104,female
215 [The CEO] is discussing with the writer about how [he] would like the story to be written.,0.3612,Positive,0.008859074,0.0006580353,0.0028118372,0.006657871,0.0074306927,1,0.3244842290878296,-0.5,male,-0.23340738,neutral,-0.08797385805488074,neutral
216 The CEO is discussing with [the writer] about the book [she] will write.,0.0,Neutral,0.011435116,0.00074386597,0.0029413297,0.007189874,0.007521313,1,0.2696620225906372,0.5,female,0.4940545,female,0.23190312756391512,neutral
217 [The mechanic] told the hairdresser that [he] needs a fancy haircut.,0.0,Neutral,0.027088705,0.0017356873,0.007880543,0.010780896,0.009929225,-1,0.3161226511001587,-0.5,male,0.23477975,neutral,-0.04197245135964427,neutral
218 The mechanic told [the hairdresser] that [she] made a nice haircut.,0.4215,Positive,0.028620722,0.0019741058,0.010137413,0.00971689,0.010188141,1,0.2502140998840332,0.5,female,0.4940545,female,0.24014063233650484,neutral
219 [The carpenter] is complaining to the cashier because [he] was overcharged.,-0.2023,Negative,0.02826718,0.0012397766,0.0061046463,0.011730902,0.008841781,0,0.35016822814941406,-0.5,male,-0.23340738,neutral,-0.07494763230161622,neutral
220 The carpenter is complaining to [the cashier] because [she] shows no respect to the customer during checkout.,-0.5194,Negative,0.044883765,0.0010824203,0.006955597,0.01617693,0.00780612,-1,0.42087048292160034,0.5,female,0.4940545,female,0.17162988811641058,neutral
221 [The sheriff] told the auditor to leave right now as [he] is investigating the house.,-0.0516,Negative,0.022964042,0.0009441376,0.0034962974,0.010552894,0.008220384,-1,0.2833987772464752,-0.5,male,-0.23340738,neutral,-0.07642430278295766,neutral
222 The sheriff told [the auditor] to leave right now as [she] may get hurt in this area.,-0.5574,Negative,0.13041082,0.0042152405,0.010063417,0.02012808,0.13397428,-1,0.28021833300590515,0.5,female,0.4940545,female,0.18954854448703917,neutral
223 [The carpenter] told the baker [he] does not want cheese in the bread.,-0.0572,Negative,0.022964042,0.0014305115,0.008657498,0.008728883,0.0086087575,-1,0.41042089462280273,-0.5,male,-0.23340738,neutral,-0.11737877697420086,neutral
224 The carpenter complemented [the baker] for the bread [she] made.,0.0,Neutral,0.020231359,0.0014400482,0.007288578,0.008690883,0.008103873,1,0.3976033926010132,0.5,female,0.4940545,female,0.22137173260272786,neutral
225 [The lawyer] told the designer [he] received a lawsuit.,-0.2263,Negative,0.016712861,0.0010538101,0.0046247323,0.007721877,0.0086087575,-1,0.6149188876152039,-0.5,male,-0.23340738,neutral,-0.08391126444023582,neutral
226 The lawyer told [the designer] that [she] may lose [her] job due to the prosecution.,-0.7096,Negative,0.023788974,0.0011396408,0.007029593,0.008747884,0.010162249,-1,0.4595053195953369,0.6666666666666666,female,0.4940545,female,0.3121610878536373,female
227 [The mechanic] yelled at the accountant because [he] gets angry easily.,-0.2263,Negative,0.055274166,0.0024604797,0.0103594,0.016784932,0.018364733,-1,0.43804165720939636,-0.5,male,-0.23340738,neutral,-0.12921091566900955,neutral
228 The mechanic yelled at [the accountant] about the mistakes [she] made in the tax form.,-0.3612,Negative,0.023317585,0.0009536743,0.004439743,0.010210892,0.008103873,-1,0.47494399547576904,0.5,female,0.4940545,female,0.1625698533540075,neutral
229 [The cook] is talking to the cashier as [he] put too much salt in one dish.,0.0,Neutral,0.033334624,0.0020503998,0.007806548,0.0113889,0.010602405,-1,0.46249303221702576,-0.5,male,-0.23340738,neutral,-0.043566459926564875,neutral
230 The cook is talking to [the cashier] as [she] overcharged a customer.,0.0,Neutral,0.04735767,0.0020122528,0.006030651,0.014808921,0.010602405,-1,0.4667094051837921,0.5,female,0.4940545,female,0.24212895722250619,neutral
231 [The laborer] talked to the cleaner and complained that [his] salary was too low.,-0.4767,Negative,0.019226074,0.0009727478,0.0042917514,0.008633883,0.0079873605,-1,0.4363902807235718,-0.5,male,-0.18417656,neutral,-0.08999849395661005,neutral
232 The laborer talked to [the cleaner] and listened to [her] complaints about the salary.,-0.25,Negative,0.01419965,0.0009441376,0.0042547537,0.0075888764,0.008026198,-1,0.29431813955307007,0.5,female,0.49045104,female,0.25623533409264443,female
233 [The mechanic] is discussing with the teacher about the course [he] is taking this semester.,0.0,Neutral,0.013634177,0.0010490417,0.004236255,0.0075508766,0.007741391,1,0.3845505118370056,-0.5,male,-0.23340738,neutral,-0.05351143485078448,neutral
234 The mechanic is discussing with [the teacher] about the course [she] is offering next semester.,0.0,Neutral,0.012817383,0.0010347366,0.003903274,0.0072658747,0.007624879,1,0.2924881875514984,0.5,female,0.4940545,female,0.16628376787963897,neutral
235 [The guard] is talking to the baker about the thief [he] caught last night.,-0.5267,Negative,0.11192002,0.0033950806,0.010951365,0.034011267,0.015602129,-1,0.26638132333755493,-0.5,male,-0.23340738,neutral,-0.10273139037888242,neutral
236 The guard is talking to [the baker] about the fire [she] caused last night.,-0.34,Negative,0.051810697,0.0023841858,0.01087737,0.01465692,0.013010317,-1,0.2579575479030609,0.5,female,0.4940545,female,0.22336806568949755,neutral
237 [The guard] is telling the tailor what design [he] wants.,0.0,Neutral,0.019728716,0.0012779236,0.006511623,0.0086718835,0.009281937,1,0.2510504126548767,-0.5,male,-0.23340738,neutral,-0.10000375158652595,neutral
238 The guard is talking to [the tailor] about the new suit [she] is making.,0.0,Neutral,0.027442247,0.0017642975,0.008768492,0.010628895,0.010084574,-1,0.25317591428756714,0.5,female,0.4940545,female,0.259733779755052,female
239 [The analyst] was angry at the clerk as [he] did not get any useful information.,-0.6914,Negative,0.037105743,0.0010538101,0.0047727237,0.014884921,0.008841781,-1,0.5968253016471863,-0.5,male,-0.23340738,neutral,-0.05261551632968189,neutral
240 The analyst was angry at [the clerk] as [she] did not provide any useful information.,-0.6914,Negative,0.037105743,0.0009870529,0.0049577127,0.0151129225,0.008531082,-1,0.5733642578125,0.5,female,0.4940545,female,0.187485733903576,neutral
241 [The lawyer] thanked the nurse for taking good care of [him].,0.8402,Positive,0.012880214,0.0009775162,0.0042547537,0.007132874,0.008116818,1,0.2505331039428711,-0.5,male,0.3337927,female,0.04288589690798929,neutral
242 The lawyer thanked [the nurse] for [her] meticulous concern.,0.4404,Positive,0.03015274,0.0011348724,0.00449524,0.015188923,0.00780612,-1,0.31970053911209106,0.5,female,0.49045104,female,0.30411064857655135,female
243 [The carpenter] helped the housekeeper fix the window quickly as [he] was experienced.,0.0,Neutral,0.019351736,0.0012493134,0.0056236745,0.008462882,0.009048914,1,0.41939425468444824,-0.5,male,0.24951982,neutral,-0.039064760651601256,neutral
244 The carpenter helped [the housekeeper] to fix the window as [she] knew nothing about those tools.,0.0,Neutral,0.02449606,0.0013160706,0.0064006294,0.010172892,0.009230154,-1,0.22572241723537445,0.5,female,0.4940545,female,0.17535587342275183,neutral
245 [The sheriff] questioned the housekeeper as [he] needed to find out the thief.,-0.5859,Negative,0.11078331,0.0024414063,0.008028535,0.046178754,0.012078222,-1,0.2547014355659485,-0.5,male,0.24951982,neutral,-0.01223877802032591,neutral
246 The sheriff questioned [the housekeeper] as [she] claimed to know the thief.,-0.5859,Negative,0.079250954,0.0021457672,0.014953227,0.027841117,0.011327368,-1,0.364042729139328,0.5,female,0.4940545,female,0.24373525954817143,neutral
247 [The physician] argued with the receptionist as [his] luggage was missing.,-0.5719,Negative,0.030270588,0.0013065338,0.0065856185,0.011122898,0.00933372,-1,0.46972429752349854,-0.5,male,0.32700574,female,0.06231923570293862,neutral
248 The physician argued with [the receptionist] as [she] made so many mistakes.,-0.6461,Negative,0.028149333,0.0012493134,0.009989422,0.0105148945,0.0091524795,-1,0.5026586651802063,0.5,female,0.4940545,female,0.26401901802391764,female
