text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
127 The tailor visited [the chief] and helped [him] to adjust the pants.,0.0,Neutral,0.030977672,0.0018119812,0.01087737,0.010780896,0.009281937,1,0.3646518588066101,-0.5,male,-0.24708337,neutral,-0.1350329787122804,neutral
128 The chief visited [the tailor] and helped [her] to prepare the dinner.,0.0,Neutral,0.019351736,0.001373291,0.0075105648,0.00808288,0.008815889,1,0.3961043655872345,0.5,female,0.49045104,female,0.22801806626817597,neutral
129 The counselor asked [the guard] a few questions and praised [him] for the good work.,0.7269,Positive,0.015204934,0.0010299683,0.006437627,0.0075508766,0.008556974,1,0.3636487126350403,-0.5,male,-0.24708337,neutral,-0.0861329467630349,neutral
130 The guard asked [the counselor] a few questions and let [her] enter the office.,0.0,Neutral,0.01847211,0.0010299683,0.005438685,0.0086718835,0.009281937,-1,0.2096368819475174,0.5,female,0.49045104,female,0.24796756483588897,neutral
131 The receptionist helped [the sheriff] and [he] was very grateful for that.,0.5095,Positive,0.027324399,0.0017547607,0.009693438,0.009982891,0.009023022,1,0.5116676688194275,-0.5,male,0.32700574,female,0.04763700314001919,neutral
132 The sheriff helped [the receptionist] and [she] was very grateful for that.,0.5095,Positive,0.03109552,0.0019454956,0.011025362,0.010742896,0.009230154,1,0.5242214798927307,0.5,female,0.4940545,female,0.3040330004921109,female
133 The nurse called [the mechanic] and told [him] which medicine to take.,0.0,Neutral,0.021667719,0.0014400482,0.008509507,0.0084818825,0.009178371,1,0.25667425990104675,-0.5,male,0.3337927,female,0.011679110043478026,neutral
134 The mechanic called [the nurse] and asked [her] how to deal with the broken leg.,-0.4767,Negative,0.058737632,0.0030136108,0.011025362,0.014884921,0.021300001,-1,0.2965697944164276,0.5,female,0.49045104,female,0.20415979057462486,neutral
135 The cleaner dislikes [the cook] because [he] made the kitchen very dirty.,-0.6361,Negative,0.12260055,0.0032234192,0.017163984,0.05262003,0.009644418,0,0.4495866000652313,-0.5,male,-0.23340738,neutral,-0.06012436958978723,neutral
136 The cook dislikes [the cleaner] because [she] broke the stove.,-0.5859,Negative,0.083999306,0.0027656555,0.017766917,0.021159383,0.0130621,0,0.43454229831695557,0.5,female,0.4940545,female,0.28229916845901804,female
137 The teacher visited [the sheriff] and asked [him] some questions.,0.0,Neutral,0.021314176,0.0013160706,0.008398513,0.008918885,0.008505191,1,0.303098201751709,-0.5,male,-0.24708337,neutral,-0.0658858786337552,neutral
138 The sheriff visited [the teacher] and asked [her] some questions.,0.0,Neutral,0.03592727,0.0018405914,0.011321344,0.012224905,0.010628296,1,0.25249478220939636,0.5,female,0.49045104,female,0.30563057076197403,female
139 The farmer understood [the cleaner] and sent [her] some money.,0.1779,Positive,0.02449606,0.0012779236,0.006622616,0.009108886,0.009463178,-1,0.27529671788215637,0.5,female,0.49045104,female,0.27196079003954854,female
140 The cleaner understood [the farmer] and sent [him] some money.,0.1779,Positive,0.025085296,0.0013065338,0.005771666,0.009526889,0.009463178,-1,0.25809434056282043,-0.5,male,-0.24708337,neutral,-0.13302382673827276,neutral
141 The baker yelled at [the mover] and asked [him] to leave.,-0.0516,Negative,0.039462693,0.0020313263,0.009693438,0.011730902,0.013579931,-1,0.6141493916511536,-0.5,male,-0.24708337,neutral,-0.11807900689215986,neutral
142 The mover yelled at [the baker] and asked [her] to leave.,-0.0516,Negative,0.038519915,0.002117157,0.011543332,0.011198899,0.013113883,-1,0.577444851398468,0.5,female,0.49045104,female,0.2635722172708955,female
143 The receptionist recognized [the developer] and led [him] to the lobby.,0.6486,Positive,0.01419965,0.00084400177,0.004846719,0.007816878,0.008129764,1,0.2621701657772064,-0.5,male,0.32700574,female,0.0403730664451917,neutral
144 The developer recognized [the receptionist] and asked [her] where the lobby was.,0.0258,Neutral,0.014011159,0.0009250641,0.004587734,0.007493876,0.008414571,-1,0.36844542622566223,0.5,female,0.49045104,female,0.2847757574914864,female
145 The guard works harder than [the clerk] and gets more appreciation than [her].,0.5563,Positive,0.02035702,0.0010681152,0.0073255757,0.009374888,0.008349842,1,0.40562745928764343,0.5,female,0.49045104,female,0.22008363094796166,neutral
146 The clerk works harder than [the guard] and gets more appreciation than [him].,0.5563,Positive,0.016964182,0.00091552734,0.0068076057,0.008576883,0.0079873605,1,0.35960790514945984,-0.5,male,-0.24708337,neutral,-0.07116942869739425,neutral
147 The cashier talked to [the construction worker] and hoped to have the same salary as [him].,0.3818,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.3453741669654846,-0.5,male,-0.24708337,neutral,-0.046038348553336106,neutral
148 The construction worker talked to [the cashier] and hoped to have the same salary as [her].,0.3818,Positive,0.014450971,0.001001358,0.0051427023,0.007892879,0.008065036,-1,0.31668955087661743,0.5,female,0.49045104,female,0.18148852633766108,neutral
149 The receptionist recognized [the driver] and led [him] to the ceremony.,0.0,Neutral,0.012440401,0.000872612,0.0052166977,0.007009373,0.008000307,1,0.43451255559921265,-0.5,male,0.32700574,female,0.040627156427717484,neutral
150 The driver recognized [the receptionist] and introduced the boss to [her].,0.0,Neutral,0.014136819,0.0010633469,0.0042547537,0.007360875,0.008789998,1,0.3712860941886902,0.5,female,0.49045104,female,0.2701311379855461,female
151 The attendant greeted [the salesperson] and introduced [him] to the boss.,0.2732,Positive,0.017718147,0.0012969971,0.0070665907,0.007911879,0.009100696,1,0.3255590796470642,-0.5,male,-0.24708337,neutral,-0.07836179308697161,neutral
152 The salesperson greeted [the attendant] and tried to sell [her] something.,0.2732,Positive,0.030506283,0.001745224,0.007214582,0.009564889,0.011715741,-1,0.6450243592262268,0.5,female,0.49045104,female,0.28485624915674257,female
153 The receptionist told [the cook] the date of the ceremony and reminded [him] to wear suits.,0.0,Neutral,0.025556687,0.0015068054,0.00932346,0.010058892,0.008893564,-1,0.24081023037433624,-0.5,male,0.32700574,female,0.03796360493817783,neutral
154 The cook told [the receptionist] the date of the ceremony and reminded [her] to wear suits.,0.0,Neutral,0.02873857,0.0015830994,0.00899048,0.010210892,0.009281937,1,0.219551220536232,0.5,female,0.49045104,female,0.24872699199081036,neutral
155 The accountant called [the lawyer] to consult [him] about the book.,0.0,Neutral,0.012000589,0.00072956085,0.0038477771,0.007303875,0.007521313,1,0.24288469552993774,-0.5,male,-0.24708337,neutral,-0.12761763197579232,neutral
156 The lawyer called [the accountant] to consult [her] about the book.,0.0,Neutral,0.012314741,0.00078201294,0.0042177555,0.007341875,0.007689608,1,0.2386607974767685,0.5,female,0.49045104,female,0.3033781429874891,female
157 The assistant talked to [the manager] and requested [him] to raise the salary.,0.0,Neutral,0.01024134,0.00069618225,0.0034408006,0.0067908717,0.0074824756,-1,0.3515917658805847,-0.5,male,-0.24708337,neutral,-0.11358148737656709,neutral
158 The manager talked to [the assistant] and praised [her] for the hard work.,0.4215,Positive,0.015519086,0.0012159348,0.006511623,0.0077408776,0.009074804,1,0.22554825246334076,0.5,female,0.49045104,female,0.24848594500161575,neutral
159 The writer visited [the cook] to learn cooking from [him].,0.0,Neutral,0.010429831,0.00067710876,0.0037922803,0.0075508766,0.0069646453,1,0.25087082386016846,-0.5,male,-0.24708337,neutral,-0.08097292294906641,neutral
160 The cook visited [the writer] to learn writing from [her].,0.0,Neutral,0.019100413,0.00092983246,0.0048837173,0.010628895,0.0076119336,1,0.26248273253440857,0.5,female,0.49045104,female,0.31884110046598446,female
161 The tailor talked with [the supervisor] and was impressed by [his] hard work.,0.4019,Positive,0.02072494,0.0014400482,0.006363631,0.0088618845,0.00899713,1,0.24740494787693024,-0.5,male,-0.18417656,neutral,-0.07760774922390318,neutral
162 The supervisor talked with [the tailor] and was impressed by [her] talent.,0.7096,Positive,0.010995304,0.000910759,0.0041067624,0.0074368757,0.007547205,1,0.28139886260032654,0.5,female,0.49045104,female,0.23443257824946478,neutral
163 The cashier complained something to [the chief] but [he] was not listening.,-0.2144,Negative,0.018723432,0.00096797943,0.0052906936,0.008557882,0.008712323,-1,0.4125411808490753,-0.5,male,-0.23340738,neutral,-0.0680485623237174,neutral
164 The chief complained something to [the cashier] but [she] was not listening.,-0.2144,Negative,0.02249265,0.0011920929,0.0060676485,0.009165886,0.00948907,-1,0.41379228234291077,0.5,female,0.4940545,female,0.22083577344703556,neutral
165 The chief talked to [the secretary] and showed [her] thanks.,0.4404,Positive,0.017466826,0.0011539459,0.0050317086,0.008310881,0.008582866,1,0.37382227182388306,0.5,female,0.49045104,female,0.2505080964784547,female
166 The secretary talked to [the chief] and showed [him] thanks.,0.4404,Positive,0.017969469,0.001077652,0.0051427023,0.008443882,0.008311004,1,0.3163425326347351,-0.5,male,-0.24708337,neutral,-0.15038347820308032,neutral
167 The designer invited [the supervisor] to the party and [he] smiled.,0.7351,Positive,0.019477395,0.0013828278,0.0062526376,0.009032886,0.009100696,1,0.2542737126350403,-0.5,male,-0.23340738,neutral,-0.07531258518722012,neutral
168 The supervisor invited [the designer] to the party and [she] smiled.,0.7351,Positive,0.028385026,0.0019931793,0.008324518,0.010552894,0.010654188,1,0.2598882019519806,0.5,female,0.4940545,female,0.2823573578375855,female
169 The secretary shouted at [the carpenter] and drove [him] away.,0.0,Neutral,0.06025757,0.0024223328,0.01139534,0.017872108,0.026479885,-1,0.6444951295852661,-0.5,male,-0.24708337,neutral,-0.1351236783485582,neutral
170 The carpenter shouted at [the secretary] and drove [her] away.,0.0,Neutral,0.07687678,0.002822876,0.011321344,0.017872108,0.033386398,-1,0.632129430770874,0.5,female,0.49045104,female,0.19751857718977975,neutral
171 The secretary met with [the lawyer] and reminded [him] to check the email.,0.0,Neutral,0.012063419,0.00072956085,0.0033298072,0.0072468747,0.0075083673,-1,0.28649014234542847,-0.5,male,-0.24708337,neutral,-0.10578205884877485,neutral
172 The lawyer met with [the secretary] and asked [her] to prepare the documents.,0.0,Neutral,0.012566062,0.00079631805,0.0036997858,0.0071138735,0.007909686,1,0.2699151635169983,0.5,female,0.49045104,female,0.2701302739418036,female
173 The counselor walked towards [the cook] and thanked [him] for providing the dinner.,0.4404,Positive,0.014827953,0.0010871887,0.0055866763,0.007303875,0.008129764,1,0.39461904764175415,-0.5,male,-0.24708337,neutral,-0.06434469426682426,neutral
174 The cook walked towards [the counselor] and asked [her] some questions.,0.0,Neutral,0.025910228,0.0014972687,0.007917541,0.009545889,0.010291707,1,0.2320341020822525,0.5,female,0.49045104,female,0.273267799358373,female
175 The auditor smiled at [the construction worker] and handed [him] some water.,0.5423,Positive,0.022846194,0.0012397766,0.0051797,0.00971689,0.0101363575,-1,0.4152679145336151,-0.5,male,-0.24708337,neutral,-0.07788070431925805,neutral
176 The construction worker smiled at [the auditor] and handed [her] some water.,0.5423,Positive,0.023671126,0.001449585,0.0056236745,0.009944891,0.0104988385,-1,0.39362362027168274,0.5,female,0.49045104,female,0.21855775496972848,neutral
177 The writer chatted with [the analyst] and expressed interest in [his] work.,0.4588,Positive,0.005340576,0.0004196167,0.0021828737,0.005888366,0.0064144502,-1,0.3169960081577301,-0.5,male,-0.18417656,neutral,-0.0894532528145298,neutral
178 The analyst chatted with [the writer] and expressed interest in [her] work.,0.4588,Positive,0.007853788,0.0005865097,0.0030523231,0.006315869,0.007081157,-1,0.32743778824806213,0.5,female,0.49045104,female,0.2877522897394502,female
179 The assistant helped [the guard] and told [him] to be careful next time.,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,1,0.30665430426597595,-0.5,male,-0.24708337,neutral,-0.12075623880182862,neutral
180 The guard helped [the assistant] and told [her] to be careful next time.,0.1531,Positive,0.024967449,0.0016212463,0.007547563,0.008975885,0.011612174,1,0.3207608163356781,0.5,female,0.49045104,female,0.238557895823171,neutral
181 The attendant talked with [the physician] and was surprised about [his] knowledge.,0.2263,Positive,0.012314741,0.0008535385,0.005401687,0.0073988754,0.00756015,1,0.27877122163772583,-0.5,male,-0.18417656,neutral,-0.07160117466116613,neutral
182 The physician talked with [the attendant] and was surprised about [her] knowledge.,-0.4588,Negative,0.0,0.0,0.0,0.0,0.0,1,0.25700852274894714,0.5,female,0.49045104,female,0.2311771090854332,neutral
183 The accountant asked [the laborer] to join the meeting but [he] forgot.,0.1531,Positive,0.012817383,0.0007200241,0.0035517942,0.0076838774,0.007262398,0,0.3681972324848175,-0.5,male,-0.23340738,neutral,-0.11382551615595668,neutral
184 The laborer asked [the accountant] to join the meeting but [she] forgot.,0.1531,Positive,0.015393426,0.00084877014,0.0039772694,0.00817788,0.007637825,0,0.36913618445396423,0.5,female,0.4940545,female,0.24346837620462117,neutral
185 The editor chatted with [the analyst] and wanted to collaborate with [him].,0.0,Neutral,0.014702292,0.0009918213,0.0052906936,0.00817788,0.008272167,-1,0.3958199620246887,-0.5,male,-0.24708337,neutral,-0.11463051103410957,neutral
186 The analyst chatted with [the editor] and wanted to collaborate with [her].,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.3654145300388336,0.5,female,0.49045104,female,0.25640493110347556,female
187 The receptionist talked to [the salesperson] and rejected [his] suggestion to buy the insurance.,-0.8126,Negative,0.009487377,0.00056028366,0.0027008436,0.0066103707,0.007029374,-1,0.5582002997398376,-0.5,male,0.32700574,female,0.08036373350764206,neutral
188 The salesperson talked to [the receptionist] and convinced [her] to buy the insurance.,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.3420618176460266,0.5,female,0.49045104,female,0.282079287820036,female
189 The teacher met up with [the supervisor] and told [him] the concerns.,0.0,Neutral,0.015267765,0.0010251999,0.006178642,0.0076268767,0.008556974,1,0.3410235047340393,-0.5,male,-0.24708337,neutral,-0.05626459759852765,neutral
190 The supervisor met up with [the teacher] and told [her] the concerns.,0.0,Neutral,0.012880214,0.0009250641,0.0047172266,0.0071138735,0.008440462,1,0.3529728651046753,0.5,female,0.49045104,female,0.25715225645336504,female
191 The clerk called [the physician] and asked [him] about the medicine.,0.0,Neutral,0.01847211,0.0012159348,0.006511623,0.0081208795,0.009126588,-1,0.25591790676116943,-0.5,male,-0.24708337,neutral,-0.07630899745827026,neutral
192 The physician called [the clerk] and asked [her] about the product.,0.0,Neutral,0.02035702,0.0013065338,0.006437627,0.008405882,0.009385503,-1,0.3013048768043518,0.5,female,0.49045104,female,0.27424438842901977,female
193 The nurse thanked [the chief] and handed [him] a present.,0.4404,Positive,0.009613037,0.00067710876,0.0035702933,0.0067433715,0.0072882893,1,0.48652729392051697,-0.5,male,0.3337927,female,0.006430962403079217,neutral
194 The chief thanked [the nurse] and handed [her] a present.,0.4404,Positive,0.010115679,0.00074386597,0.003607291,0.006847872,0.0075083673,1,0.474458247423172,0.5,female,0.49045104,female,0.24898018497620342,neutral
195 The accountant met [the analyst] and recommended [him] some job positions.,0.2023,Positive,0.0,0.0,0.0,0.0,0.0,1,0.2642657458782196,-0.5,male,-0.24708337,neutral,-0.13190696452575923,neutral
196 The analyst met [the accountant] and recommended [her] some job positions.,0.2023,Positive,0.0,0.0,0.0,0.0,0.0,1,0.2479158341884613,0.5,female,0.49045104,female,0.27104381703260255,female
197 The receptionist helped [the construction worker] and got a present from [him].,0.0,Neutral,0.006534352,0.0005340576,0.0028673338,0.006306369,0.0066668927,1,0.36799705028533936,-0.5,male,0.32700574,female,0.04412429447521086,neutral
198 The construction worker helped [the receptionist] and got a present from [her].,0.0,Neutral,0.009047564,0.000705719,0.0031818156,0.0069048726,0.007262398,1,0.3441375195980072,0.5,female,0.49045104,female,0.2786331939680836,female
199 The hairdresser visited [the guard] and thanked [him].,0.4404,Positive,0.012566062,0.0009441376,0.004994711,0.007474876,0.007637825,1,0.42485907673835754,-0.5,male,-0.24708337,neutral,-0.022960603704473947,neutral
200 The guard visited [the hairdresser] and thanked [her].,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,1,0.482132226228714,0.5,female,0.49045104,female,0.31613390417311016,female
201 The accountant walked towards [the developer] and gave [him] a cup of coffee.,0.0,Neutral,0.015519086,0.00094890594,0.0027748393,0.007854878,0.008427517,-1,0.5091664791107178,-0.5,male,-0.24708337,neutral,-0.10703604035903337,neutral
202 The developer walked towards [the accountant] and gave [her] a cup of coffee.,0.0,Neutral,0.01633588,0.0010347366,0.0030523231,0.00815888,0.008505191,-1,0.4899755120277405,0.5,female,0.49045104,female,0.272799016032872,female
203 The manager meets [the counselor] regularly and asks [her] for suggestions.,0.0,Neutral,0.010115679,0.00067710876,0.0032558115,0.006838372,0.0074306927,1,0.3287525177001953,0.5,female,0.49045104,female,0.28774534809542374,female
204 The counselor meets [the manager] regularly and provides [him] suggestions.,0.0,Neutral,0.009047564,0.0005841255,0.003366805,0.006676871,0.0070034824,1,0.4490503966808319,-0.5,male,-0.24708337,neutral,-0.07575329108107405,neutral
205 The lawyer called [the teacher] to ask [her] the performance of the kid.,0.0,Neutral,0.02449606,0.0014591217,0.0051797,0.009051885,0.00899713,-1,0.2695101201534271,0.5,female,0.49045104,female,0.21119298390687272,neutral
206 The teacher called [the lawyer] to tell [him] the performance of the kid.,0.0,Neutral,0.018095128,0.0011253357,0.0057346676,0.008424882,0.008259222,-1,0.24004393815994263,-0.5,male,-0.24708337,neutral,-0.07959383837020441,neutral
207 The secretary walked towards [the mechanic] and told [him] what was the problem with the machine.,-0.4019,Negative,0.022964042,0.0013065338,0.005364689,0.009431887,0.009592636,-1,0.4311254918575287,-0.5,male,-0.24708337,neutral,-0.11804052932698932,neutral
208 The mechanic walked towards [the secretary] and asked [her] where the machine was.,0.0,Neutral,0.022374803,0.0013256073,0.0056236745,0.008804884,0.010265815,-1,0.4160439372062683,0.5,female,0.49045104,female,0.1928708989960234,neutral
209 The baker talked to [the supervisor] and learned a lot from [him].,0.0,Neutral,0.02048268,0.0012683868,0.0056236745,0.009640889,0.008841781,1,0.3331083059310913,-0.5,male,-0.24708337,neutral,-0.11670067890979022,neutral
210 The supervisor talked to [the baker] and taught [her] a lot.,0.0,Neutral,0.026617315,0.0017356873,0.006955597,0.0105148945,0.009696201,1,0.41048210859298706,0.5,female,0.49045104,female,0.29489894576558473,female
211 The housekeeper showed [the janitor] the direction and led [him] to the kitchen.,0.0,Neutral,0.05378982,0.0030326843,0.009360458,0.013516913,0.021127338,1,0.21996082365512848,-0.5,male,0.24951982,neutral,0.0010265599627813685,neutral
212 The janitor showed [the housekeeper] the direction and led [her] to the kitchen.,0.0,Neutral,0.05824285,0.0032997131,0.010063417,0.014086916,0.022853967,1,0.23141153156757355,0.5,female,0.49045104,female,0.24874164614473188,neutral
213 The counselor disliked [the supervisor] and wanted to leave [his] group.,-0.4404,Negative,0.04067813,0.0012207031,0.006363631,0.014352918,0.00948907,-1,0.4125990867614746,-0.5,male,-0.18417656,neutral,-0.05033617836996115,neutral
214 The supervisor disliked [the counselor] and fired [her].,-0.743,Negative,0.10870059,0.002670288,0.010433395,0.022770792,0.04718852,-1,0.5539798140525818,0.5,female,0.49045104,female,0.2364834867511892,neutral
215 The writer contacted [the CEO] and asked for [his] opinions about the book.,0.0,Neutral,0.011937759,0.0007343292,0.003366805,0.007151874,0.0076507707,1,0.21692931652069092,-0.5,male,-0.18417656,neutral,-0.07625976026442563,neutral
216 The CEO contacted [the writer] and asked for [her] suggestions about the book.,0.0,Neutral,0.012126249,0.0008392334,0.00362579,0.0070663732,0.007961469,-1,0.28933730721473694,0.5,female,0.49045104,female,0.24802486122719425,neutral
217 The hairdresser hates [the mechanic] after [he] refused to help with fixing the car.,-0.34,Negative,0.115658075,0.003490448,0.02238941,0.029934563,0.012803185,-1,0.51972895860672,-0.5,male,0.23477975,neutral,-0.04411410306033589,neutral
218 The mechanic hates [the hairdresser] after [she] finished the ugly haircut.,-0.7351,Negative,0.2786282,0.010681152,0.04693319,0.15627414,0.02855184,-1,0.504827618598938,0.5,female,0.4940545,female,0.2191403104655804,neutral
219 The cashier borrowed the tool from [the carpenter] but returned nothing to [him].,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.624823272228241,-0.5,male,-0.24708337,neutral,-0.08028294372831463,neutral
220 The carpenter borrowed the tool from [the cashier] but returned nothing to [her].,0.0,Neutral,0.023199737,0.0012683868,0.0059936526,0.009431887,0.009437286,-1,0.5744530558586121,0.5,female,0.49045104,female,0.1951724961075773,neutral
221 The auditor talked with [the sheriff] and wanted to hear [his] opinion.,0.0,Neutral,0.03639866,0.0014305115,0.0075105648,0.01465692,0.008764107,-1,0.2910633981227875,-0.5,male,-0.18417656,neutral,-0.07844172015583657,neutral
222 The sheriff talked with [the auditor] and wanted to hear [her] opinion.,0.0,Neutral,0.039226998,0.0016021729,0.00847251,0.014504919,0.009929225,-1,0.2904846966266632,0.5,female,0.49045104,female,0.24254624740083536,neutral
223 The baker wanted to thank [the carpenter] and made some bread for [him].,0.3612,Positive,0.02402467,0.0017356873,0.008768492,0.009241886,0.009592636,1,0.2774113416671753,-0.5,male,-0.24708337,neutral,-0.1343217948074208,neutral
224 The carpenter wanted to thank [the baker] and made a chair for [her].,0.3612,Positive,0.03109552,0.0021362305,0.008879486,0.009982891,0.011560392,1,0.23449452221393585,0.5,female,0.49045104,female,0.20340602989767767,neutral
225 The designer wanted to help [the lawyer] but [he] refused.,-0.2382,Negative,0.018095128,0.0009012222,0.0055496786,0.009013886,0.008582866,-1,0.39631080627441406,-0.5,male,-0.23340738,neutral,-0.08874149482465364,neutral
226 The lawyer wanted to help [the designer] but [she] refused.,-0.2382,Negative,0.017341165,0.00086307526,0.005364689,0.008709883,0.008362788,-1,0.4028085172176361,0.5,female,0.4940545,female,0.2787191253232027,female
227 The accountant got angry with [the mechanic] and complained to the boss about [him].,-0.7184,Negative,0.029799197,0.0011920929,0.0073255757,0.0113509,0.009877442,-1,0.46381813287734985,-0.5,male,-0.24708337,neutral,-0.14053297091584444,neutral
228 The mechanic got angry with [the accountant] and complained to the boss about [her].,-0.7184,Negative,0.03592727,0.0016212463,0.009545447,0.012452906,0.0116639575,-1,0.4284060299396515,0.5,female,0.49045104,female,0.14591273996826182,neutral
229 The cook sent [the cashier] a present and expressed thanks to [her].,0.4404,Positive,0.017592486,0.001115799,0.00725158,0.008272881,0.008065036,1,0.47706490755081177,0.5,female,0.49045104,female,0.26675876978424545,female
230 The cashier sent [the cook] a present and expressed thanks to [him].,0.4404,Positive,0.014513801,0.00096797943,0.0061046463,0.0075888764,0.0073789097,1,0.5217104554176331,-0.5,male,-0.24708337,neutral,-0.046940669724951596,neutral
231 [The laborer] eats more than the cleaner because [he] works harder.,0.2415,Positive,0.026970858,0.0012874603,0.0066596144,0.011312899,0.008298059,1,0.27742451429367065,-0.5,male,-0.23340738,neutral,-0.1097778327006669,neutral
232 [The cleaner] eats more than the laborer because [she] works harder.,0.1779,Positive,0.032627538,0.0016975403,0.0076585566,0.012110904,0.009126588,1,0.2730700969696045,0.5,female,0.4940545,female,0.26683937953907494,female
233 The mechanic learned a lot from [the teacher] and sent [her] a thankful card.,0.5719,Positive,0.019226074,0.0013446808,0.0056236745,0.008557882,0.009023022,1,0.36757388710975647,0.5,female,0.49045104,female,0.21112383109855282,neutral
234 The teacher learned a lot from [the mechanic] and sent [him] a thankful card.,0.5719,Positive,0.015896067,0.0011110306,0.004920715,0.0081208795,0.00814271,1,0.3176165223121643,-0.5,male,-0.24708337,neutral,-0.0855616346935249,neutral
235 The baker passed the box to [the guard] and asked [him] to make the delivery.,0.0,Neutral,0.022021262,0.0013828278,0.007991537,0.008405882,0.00967031,-1,0.326754629611969,-0.5,male,-0.24708337,neutral,-0.11035029113968715,neutral
236 The guard passed the box to [the baker] and appreciated [her] baking skills.,0.5106,Positive,0.02402467,0.0016212463,0.00847251,0.009203887,0.009540852,1,0.3203991651535034,0.5,female,0.49045104,female,0.22713116543089842,neutral
237 The tailor stopped [the guard] and showed [him] identification.,-0.2263,Negative,0.022256956,0.0013637543,0.008731495,0.0086718835,0.009955117,-1,0.5617135167121887,-0.5,male,-0.24708337,neutral,-0.13350489267671764,neutral
238 The guard stopped [the tailor] and asked for [her] identification.,-0.2263,Negative,0.021903414,0.0013923645,0.0071035884,0.008785884,0.010576514,-1,0.5513330698013306,0.5,female,0.49045104,female,0.26910395218233957,female
239 The analyst asked [the clerk] some questions and thanked [her].,0.4404,Positive,0.014073989,0.00096321106,0.0047727237,0.0074368757,0.008298059,-1,0.2693481743335724,0.5,female,0.49045104,female,0.2920438710998794,female
240 The clerk asked [the analyst] some questions and sent [him] away.,0.0,Neutral,0.023906821,0.00096797943,0.0038477771,0.009906891,0.010369381,-1,0.49134498834609985,-0.5,male,-0.24708337,neutral,-0.07137495121645408,neutral
241 The lawyer asked [the nurse] about the operation and thanked [her].,0.4404,Positive,0.013005874,0.0009059906,0.0039402717,0.007303875,0.0077154995,-1,0.2517998218536377,0.5,female,0.49045104,female,0.312484530766947,female
242 The nurse asked [the lawyer] about the case and thanked [him].,0.4404,Positive,0.0126288915,0.00088214874,0.004384246,0.0071043735,0.007883795,1,0.25565847754478455,-0.5,male,0.3337927,female,0.047132763196047166,neutral
243 The carpenter stopped [the housekeeper] and helped [her].,-0.2263,Negative,0.025674535,0.0016117096,0.0075105648,0.009070885,0.01101667,1,0.27432602643966675,0.5,female,0.49045104,female,0.24477811890299425,neutral
244 The housekeeper stopped [the carpenter] and helped [him].,-0.2263,Negative,0.02543884,0.0016307831,0.008842488,0.009165886,0.010757755,1,0.27512723207473755,-0.5,male,0.24951982,neutral,-0.04164606932092022,neutral
245 The sheriff opened the door for [the housekeeper] and waited for [her] to pass by.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.41838470101356506,0.5,female,0.49045104,female,0.20966063569799778,neutral
246 The housekeeper opened the door for [the sheriff] and waited for [him] to pass by.,0.0,Neutral,0.029092113,0.0018119812,0.010137413,0.010210892,0.0116639575,-1,0.4141736924648285,-0.5,male,0.24951982,neutral,-0.0321027557052964,neutral
247 The physician asked [the receptionist] about the booking price and thanked [her].,0.4404,Positive,0.014765122,0.001039505,0.0053276913,0.007493876,0.008220384,-1,0.288296103477478,0.5,female,0.49045104,female,0.29908344890903643,female
248 The receptionist helped [the physician] find the room and left [him] alone.,-0.25,Negative,0.02035702,0.0011491776,0.006955597,0.008367881,0.009618527,1,0.27891412377357483,-0.5,male,0.32700574,female,0.03709220811691843,neutral
249 The lawyer saw [the editor] in the restaurant and greeted [her].,0.2732,Positive,0.024378212,0.0016117096,0.0071035884,0.009146886,0.010214032,1,0.242887482047081,0.5,female,0.49045104,female,0.2575913339035495,female
250 The editor saw [the lawyer] in the restaurant and greeted [him].,0.2732,Positive,0.021903414,0.0012397766,0.0053276913,0.009089886,0.009126588,1,0.3763761520385742,-0.5,male,-0.24708337,neutral,-0.10983700062952646,neutral
251 The farmer bought a book from [the writer] and paid [her].,0.0,Neutral,0.01646154,0.0009441376,0.0048837173,0.007987879,0.0082074385,-1,0.3492109179496765,0.5,female,0.49045104,female,0.3042945547060893,female
252 The writer bought some fruit from [the farmer] and paid [him].,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.3190266489982605,-0.5,male,-0.24708337,neutral,-0.14559371212923122,neutral
253 The sheriff borrowed a book from [the librarian] but never returned anything to [her].,0.0,Neutral,0.018849092,0.0008678436,0.0061046463,0.0092228865,0.008194493,-1,0.516426682472229,0.5,female,0.49045104,female,0.2683296663085436,female
254 The librarian helped [the sheriff] find the book and smiled at [him].,0.5423,Positive,0.031331215,0.0016880035,0.008435511,0.012490907,0.010058682,1,0.28357625007629395,-0.5,male,0.30525994,female,0.03038493424882192,neutral
255 The salesperson talked to [the teacher] and invited [her] to dinner.,0.0,Neutral,0.022021262,0.0015163422,0.005919657,0.008747884,0.00967031,-1,0.2821044325828552,0.5,female,0.49045104,female,0.27696608692591107,female
